Accession	family	query_name	Resfams_description	Ontology_Level
MB-RF093	OXA	gb|AAK14791|ARO:3004239|NPS-1	OXA beta-lactamase, part of ClassD beta-lactamase [ARO:3000017]	gene
MB-RF038	CMY-LAT-MOX-ACT-MIR-FOX	gb|NP_418574.1|ARO:3004290|Escherichia	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	family
MB-RF036	ClassC-AmpC	gb|ABA81355.1|ARO:3004291|Rhodobacter	Class C beta-lactamases [ARO:3000076;ARO:3000019]	family
MB-RF036	ClassC-AmpC	gb|AAT46346.1|ARO:3004292|Laribacter	Class C beta-lactamases [ARO:3000076;ARO:3000019]	family
MB-RF036	ClassC-AmpC	gb|AAN17791.1|ARO:3004294|BUT-1	Class C beta-lactamases [ARO:3000076;ARO:3000019]	family
MB-RF036	ClassC-AmpC	gb|CAK95248.2|ARO:3003857|ADC-13	Class C beta-lactamases [ARO:3000076;ARO:3000019]	family
MB-RF036	ClassC-AmpC	gb|CAK95247.1|ARO:3003858|ADC-14	Class C beta-lactamases [ARO:3000076;ARO:3000019]	family
MB-RF036	ClassC-AmpC	gb|CAK95246.1|ARO:3003859|ADC-15	Class C beta-lactamases [ARO:3000076;ARO:3000019]	family
MB-RF036	ClassC-AmpC	gb|CAK95244.1|ARO:3003861|ADC-17	Class C beta-lactamases [ARO:3000076;ARO:3000019]	family
MB-RF036	ClassC-AmpC	gb|CAK95245.1|ARO:3003860|ADC-16	Class C beta-lactamases [ARO:3000076;ARO:3000019]	family
MB-RF036	ClassC-AmpC	gb|ACN62070.1|ARO:3003872|ADC-41	Class C beta-lactamases [ARO:3000076;ARO:3000019]	family
MB-RF036	ClassC-AmpC	gb|ACN62071.1|ARO:3003873|ADC-42	Class C beta-lactamases [ARO:3000076;ARO:3000019]	family
MB-RF036	ClassC-AmpC	gb|ACN62072.1|ARO:3003874|ADC-43	Class C beta-lactamases [ARO:3000076;ARO:3000019]	family
MB-RF036	ClassC-AmpC	gb|ACN62073.1|ARO:3003876|ADC-44	Class C beta-lactamases [ARO:3000076;ARO:3000019]	family
MB-RF036	ClassC-AmpC	gb|AEG47700.1|ARO:3003878|ADC-56	Class C beta-lactamases [ARO:3000076;ARO:3000019]	family
MB-RF036	ClassC-AmpC	gb|AFI56570.1|ARO:3003879|ADC-61	Class C beta-lactamases [ARO:3000076;ARO:3000019]	family
MB-RF036	ClassC-AmpC	gb|ALA14809.1|ARO:3003880|ADC-74	Class C beta-lactamases [ARO:3000076;ARO:3000019]	family
MB-RF036	ClassC-AmpC	gb|ALA14810.1|ARO:3003881|ADC-75	Class C beta-lactamases [ARO:3000076;ARO:3000019]	family
MB-RF036	ClassC-AmpC	gb|ALA14811.1|ARO:3003882|ADC-76	Class C beta-lactamases [ARO:3000076;ARO:3000019]	family
MB-RF036	ClassC-AmpC	gb|ALA14812.1|ARO:3003883|ADC-77	Class C beta-lactamases [ARO:3000076;ARO:3000019]	family
MB-RF036	ClassC-AmpC	gb|ALA14813.1|ARO:3003884|ADC-78	Class C beta-lactamases [ARO:3000076;ARO:3000019]	family
MB-RF036	ClassC-AmpC	gb|ALA14814.1|ARO:3003885|ADC-79	Class C beta-lactamases [ARO:3000076;ARO:3000019]	family
MB-RF036	ClassC-AmpC	gb|ALA14816.1|ARO:3003887|ADC-81	Class C beta-lactamases [ARO:3000076;ARO:3000019]	family
MB-RF036	ClassC-AmpC	gb|EXE65374.1|ARO:3003888|ADC-82	Class C beta-lactamases [ARO:3000076;ARO:3000019]	family
MB-RF079	MCR-4	gb|ASR73329.1|ARO:3004325|MCR-4	A derivative of MCR family [ARO:3004268]	variant
MB-RF076	MCR	gb|ASK40551.1|ARO:3004332|MCR-5	group of mobile colistin resistance genes encode the MCR family of phosphoethanolamine transferases [ARO:3004268]	gene
MB-RF047	PDC	gb|AKR18013.1|ARO:3004336|PDC-73	PDC betalactamase (class C) [ARO:3000098]	gene
MB-RF047	PDC	gb|AKR18014.1|ARO:3004337|PDC-74	PDC betalactamase (class C) [ARO:3000098]	gene
MB-RF047	PDC	gb|AKR18015.1|ARO:3004338|PDC-75	PDC betalactamase (class C) [ARO:3000098]	gene
MB-RF047	PDC	gb|AKR18016.1|ARO:3004339|PDC-76	PDC betalactamase (class C) [ARO:3000098]	gene
MB-RF047	PDC	gb|AKR18017.1|ARO:3004340|PDC-77	PDC betalactamase (class C) [ARO:3000098]	gene
MB-RF047	PDC	gb|AKR18018.1|ARO:3004341|PDC-78	PDC betalactamase (class C) [ARO:3000098]	gene
MB-RF047	PDC	gb|AKR18019.1|ARO:3004342|PDC-79	PDC betalactamase (class C) [ARO:3000098]	gene
MB-RF047	PDC	gb|AKR18020.1|ARO:3004343|PDC-80	PDC betalactamase (class C) [ARO:3000098]	gene
MB-RF047	PDC	gb|AKR18021.1|ARO:3004344|PDC-81	PDC betalactamase (class C) [ARO:3000098]	gene
MB-RF047	PDC	gb|AKR18022.1|ARO:3004345|PDC-82	PDC betalactamase (class C) [ARO:3000098]	gene
MB-RF047	PDC	gb|AKR18023.1|ARO:3004346|PDC-83	PDC betalactamase (class C) [ARO:3000098]	gene
MB-RF047	PDC	gb|AKR18024.1|ARO:3004347|PDC-84	PDC betalactamase (class C) [ARO:3000098]	gene
MB-RF047	PDC	gb|AKR18025.1|ARO:3004348|PDC-85	PDC betalactamase (class C) [ARO:3000098]	gene
MB-RF047	PDC	gb|AKR18026.1|ARO:3004349|PDC-86	PDC betalactamase (class C) [ARO:3000098]	gene
MB-RF047	PDC	gb|AKR18027.1|ARO:3004350|PDC-87	PDC betalactamase (class C) [ARO:3000098]	gene
MB-RF047	PDC	gb|AKR18028.1|ARO:3004351|PDC-88	PDC betalactamase (class C) [ARO:3000098]	gene
MB-RF047	PDC	gb|AKR18029.1|ARO:3004352|PDC-89	PDC betalactamase (class C) [ARO:3000098]	gene
MB-RF047	PDC	gb|AKR18030.1|ARO:3004353|PDC-90	PDC betalactamase (class C) [ARO:3000098]	gene
MB-RF047	PDC	gb|AKR18031.1|ARO:3004354|PDC-91	PDC betalactamase (class C) [ARO:3000098]	gene
MB-RF047	PDC	gb|AKR18032.1|ARO:3004355|PDC-92	PDC betalactamase (class C) [ARO:3000098]	gene
MB-RF047	PDC	gb|AKR18033.1|ARO:3004356|PDC-93	PDC betalactamase (class C) [ARO:3000098]	gene
MB-RF034	ClassA	gb|CAB51471.1|ARO:3004359|ACI-1	Class A beta-lactamase [ARO:3000078]	family
MB-RF095	OXA-cluster2	gb|ARX76025.1|ARO:3003128|OXA-436	OXA beta-lactamase (cluster 2), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF095	OXA-cluster2	gb|AOQ26572.1|ARO:3004362|OXA-535	OXA beta-lactamase (cluster 2), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF101	OXA-cluster8	gb|ABX45066.1|ARO:3001449|OXA-127	OXA beta-lactamase (cluster 8), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF101	OXA-cluster8	gb|ENU09033.1|ARO:3001724|OXA-268	OXA beta-lactamase (cluster 8), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF145	TetY	gb|AQX36338.1|ARO:3004379|QepA4	tetY: tetracycline resistance MFS efflux pump [ARO:3000182]	gene
MB-RF132	TetD	gb|AMP42492.1|ARO:3004441|tet(59)	tetD: tetracycline resistance MFS efflux pump [ARO:3000168]	gene
MB-RF139	TetW	gb|AMP42147.1|ARO:3004442|tet(W/N/W)	"tetW: tetracycline resistance ribosomal protection protein" [ARO:3000194]	gene
MB-RF059	GES	gb|AUW34365.1|ARO:3004444|RSA-1	GES beta-lactamase (class a) [ARO:3000066]	variant
MB-RF101	OXA-cluster8	gb|EOQ63861.1|ARO:3001725|OXA-269	OXA beta-lactamase (cluster 8), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF034	ClassA	gb|AAL26797.1|ARO:3004448|HERA-1	Class A beta-lactamase [ARO:3000078]	family
MB-RF038	CMY-LAT-MOX-ACT-MIR-FOX	gb|ABW05394.1|ARO:3004450|TRU-1	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	family
MB-RF027	BlaB	gb|AIL46641.1|ARO:3000579|Chryseobacterium	Beta-lactamase B (BlaB) (subclass B1 (metallo-) beta-lactamase) [ARO:3000579]	variant
MB-RF065	IND	gb|ALG03771.1|ARO:3004463|EBR-2	IND beta-lactamases (subclass B1 (metallo-) beta-lactamase) [ARO:3000060]	gene
MB-RF040	CMY	gb|AWX35642.1|ARO:3004464|CFE-2	CMY betalactamase (class C) [ARO:3000069]	gene
MB-RF006	ABCAntibioticEffluxPump	gb|AVI44920.1|ARO:3004470|poxtA	ATP-binding cassette (ABC) antibiotic efflux pump [ARO:0010001]	family
MB-RF099	OXA-cluster6	gb|ENX56371.1|ARO:3001758|OXA-303	OXA beta-lactamase (cluster 6), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF101	OXA-cluster8	gb|AJD07405.1|ARO:3001600|OXA-409	OXA beta-lactamase (cluster 8), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF093	OXA	gb|AKI29916.1|ARO:3003607|OXA-451	OXA beta-lactamase, part of ClassD beta-lactamase [ARO:3000017]	gene
MB-RF096	OXA-cluster3	gb|ALC76098.1|ARO:3003613|OXA-457	OXA beta-lactamase (cluster 3), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF034	ClassA	gb|APY23844.1|ARO:3004736|ARL-3	Class A beta-lactamase [ARO:3000078]	family
MB-RF034	ClassA	gb|ADB56658.1|ARO:3004753|BIC-1	Class A beta-lactamase [ARO:3000078]	family
MB-RF034	ClassA	gb|ALF06101.1|ARO:3004764|CBP-1	Class A beta-lactamase [ARO:3000078]	family
MB-RF061	GOB	gb|AAV65595.1|ARO:3004807|GOB-15	GOB beta-lactamase (subclass B3 (metallo-) beta-lactamase) [ARO:3000856]	gene
MB-RF093	OXA	gb|SUA76968.1|ARO:3001456|OXA-151	OXA beta-lactamase, part of ClassD beta-lactamase [ARO:3000017]	gene
MB-RF101	OXA-cluster8	gb|EOQ69512.1|ARO:3001726|OXA-270	OXA beta-lactamase (cluster 8), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF101	OXA-cluster8	gb|ENX45276.1|ARO:3001759|OXA-304	OXA beta-lactamase (cluster 8), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF101	OXA-cluster8	gb|AJD07406.1|ARO:3001602|OXA-411	OXA beta-lactamase (cluster 8), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF093	OXA	gb|AKI29917.1|ARO:3003608|OXA-452	OXA beta-lactamase, part of ClassD beta-lactamase [ARO:3000017]	gene
MB-RF096	OXA-cluster3	gb|ALC76100.1|ARO:3003614|OXA-458	OXA beta-lactamase (cluster 3), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF034	ClassA	gb|APY23838.1|ARO:3004737|ARL-4	Class A beta-lactamase [ARO:3000078]	family
MB-RF040	CMY	gb|CAA52618.1|ARO:3004755|BIL-1	CMY betalactamase (class C) [ARO:3000069]	gene
MB-RF159	VEB	gb|AAL55262.1|ARO:3004766|CGA-1	VEB beta-lactamases (class a) -- Separated from VEB-PER	gene
MB-RF061	GOB	gb|ACZ72746.1|ARO:3004808|GOB-16	GOB beta-lactamase (subclass B3 (metallo-) beta-lactamase) [ARO:3000856]	gene
MB-RF093	OXA	gb|ALA99186.1|ARO:3001457|OXA-152	OXA beta-lactamase, part of ClassD beta-lactamase [ARO:3000017]	gene
MB-RF101	OXA-cluster8	gb|EOQ72432.1|ARO:3001727|OXA-271	OXA beta-lactamase (cluster 8), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF101	OXA-cluster8	gb|ENV02983.1|ARO:3001760|OXA-305	OXA beta-lactamase (cluster 8), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF101	OXA-cluster8	gb|AJD07407.1|ARO:3001603|OXA-412	OXA beta-lactamase (cluster 8), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF096	OXA-cluster3	gb|ALC76101.1|ARO:3003615|OXA-459	OXA beta-lactamase (cluster 3), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF034	ClassA	gb|APY23862.1|ARO:3004738|ARL-5	Class A beta-lactamase [ARO:3000078]	family
MB-RF034	ClassA	gb|AKD43328.1|ARO:3004757|BKC-1	Class A beta-lactamase [ARO:3000078]	family
MB-RF061	GOB	gb|AAF89152.1|ARO:3004809|GOB-2	GOB beta-lactamase (subclass B3 (metallo-) beta-lactamase) [ARO:3000856]	gene
MB-RF034	ClassA	gb|AAL26995.1|ARO:3004817|HERA-2	Class A beta-lactamase [ARO:3000078]	family
MB-RF034	ClassA	gb|CAD60968.1|ARO:3004819|HERA-4	Class A beta-lactamase [ARO:3000078]	family
MB-RF034	ClassA	gb|ABK58097.1|ARO:3004825|LAP-1	Class A beta-lactamase [ARO:3000078]	family
MB-RF093	OXA	gb|CFB60580.1|ARO:3001458|OXA-153	OXA beta-lactamase, part of ClassD beta-lactamase [ARO:3000017]	gene
MB-RF101	OXA-cluster8	gb|ENW16915.1|ARO:3001728|OXA-272	OXA beta-lactamase (cluster 8), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF099	OXA-cluster6	gb|ENX38336.1|ARO:3001761|OXA-306	OXA beta-lactamase (cluster 6), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF101	OXA-cluster8	gb|AJD07408.1|ARO:3001604|OXA-413	OXA beta-lactamase (cluster 8), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF093	OXA	gb|ATL95930.1|ARO:3003616|OXA-460	OXA beta-lactamase, part of ClassD beta-lactamase [ARO:3000017]	gene
MB-RF034	ClassA	gb|APY23865.1|ARO:3004739|ARL-6	Class A beta-lactamase [ARO:3000078]	family
MB-RF093	OXA	gb|ABV63006.2|ARO:3004759|BPU-1	OXA beta-lactamase, part of ClassD beta-lactamase [ARO:3000017]	gene
MB-RF159	VEB	gb|BAL40892.1|ARO:3004768|CIA-1	VEB beta-lactamases (class a) -- Separated from VEB-PER	gene
MB-RF061	GOB	gb|AAF89147.1|ARO:3004810|GOB-3	GOB beta-lactamase (subclass B3 (metallo-) beta-lactamase) [ARO:3000856]	gene
MB-RF034	ClassA	gb|AAL26996.1|ARO:3004818|HERA-3	Class A beta-lactamase [ARO:3000078]	family
MB-RF034	ClassA	gb|CAD60969.1|ARO:3004820|HERA-5	Class A beta-lactamase [ARO:3000078]	family
MB-RF034	ClassA	gb|ABV89601.1|ARO:3004826|LAP-2	Class A beta-lactamase [ARO:3000078]	family
MB-RF093	OXA	gb|SNU87672.1|ARO:3001459|OXA-154	OXA beta-lactamase, part of ClassD beta-lactamase [ARO:3000017]	gene
MB-RF101	OXA-cluster8	gb|ENW12288.1|ARO:3001729|OXA-273	OXA beta-lactamase (cluster 8), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF101	OXA-cluster8	gb|AJD07401.1|ARO:3001605|OXA-414	OXA beta-lactamase (cluster 8), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF093	OXA	gb|AKI29921.1|ARO:3003617|OXA-461	OXA beta-lactamase, part of ClassD beta-lactamase [ARO:3000017]	gene
MB-RF034	ClassA	gb|AAG44836.1|ARO:3004740|AST-1	Class A beta-lactamase [ARO:3000078]	family
MB-RF159	VEB	gb|BAL40893.1|ARO:3004769|CIA-2	VEB beta-lactamases (class a) -- Separated from VEB-PER	gene
MB-RF061	GOB	gb|AAF89149.1|ARO:3004811|GOB-4	GOB beta-lactamase (subclass B3 (metallo-) beta-lactamase) [ARO:3000856]	gene
MB-RF034	ClassA	gb|CAD60970.1|ARO:3004821|HERA-6	Class A beta-lactamase [ARO:3000078]	family
MB-RF093	OXA	gb|ALA99189.1|ARO:3001460|OXA-155	OXA beta-lactamase, part of ClassD beta-lactamase [ARO:3000017]	gene
MB-RF099	OXA-cluster6	gb|ENV18923.1|ARO:3001731|OXA-275	OXA beta-lactamase (cluster 6), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF099	OXA-cluster6	gb|ENV32314.1|ARO:3001763|OXA-308	OXA beta-lactamase (cluster 6), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF095	OXA-cluster2	gb|AKH90740.1|ARO:3001607|OXA-416	OXA beta-lactamase (cluster 2), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF093	OXA	gb|ANW35663.1|ARO:3003620|OXA-464	OXA beta-lactamase, part of ClassD beta-lactamase [ARO:3000017]	gene
MB-RF159	VEB	gb|BAL40894.1|ARO:3004770|CIA-3	VEB beta-lactamases (class a) -- Separated from VEB-PER	gene
MB-RF061	GOB	gb|AAF89146.1|ARO:3004812|GOB-5	GOB beta-lactamase (subclass B3 (metallo-) beta-lactamase) [ARO:3000856]	gene
MB-RF034	ClassA	gb|CAD60972.1|ARO:3004822|HERA-8	Class A beta-lactamase [ARO:3000078]	family
MB-RF093	OXA	gb|SUA92210.1|ARO:3001461|OXA-156	OXA beta-lactamase, part of ClassD beta-lactamase [ARO:3000017]	gene
MB-RF098	OXA-cluster5	gb|ENV13583.1|ARO:3001732|OXA-276	OXA beta-lactamase (cluster 5), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF101	OXA-cluster8	gb|AHN07452.1|ARO:3001524|OXA-336	OXA beta-lactamase (cluster 8), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF101	OXA-cluster8	gb|AIU44173.1|ARO:3001608|OXA-417	OXA beta-lactamase (cluster 8), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF093	OXA	gb|AKI29912.1|ARO:3003621|OXA-465	OXA beta-lactamase, part of ClassD beta-lactamase [ARO:3000017]	gene
MB-RF159	VEB	gb|BAL40895.1|ARO:3004771|CIA-4	VEB beta-lactamases (class a) -- Separated from VEB-PER	gene
MB-RF061	GOB	gb|AAF89148.1|ARO:3004813|GOB-6	GOB beta-lactamase (subclass B3 (metallo-) beta-lactamase) [ARO:3000856]	gene
MB-RF062	IMI	gb|AIY69088.1|ARO:3003142|IMI-8	IMI beta-lactamases. A group of TEM-1-like beta-lactamase [ARO:3000018]	gene
MB-RF116	LEN	gb|AAZ79401.1|ARO:3002473|LEN-17	LEN related beta-lactamase (class a)	gene
MB-RF006	ABCAntibioticEffluxPump	gb|NP_388442.1|ARO:3004476|vmlR	ATP-binding cassette (ABC) antibiotic efflux pump [ARO:0010001]	family
MB-RF093	OXA	gb|EOR02560.1|ARO:3004479|OXA-664	OXA beta-lactamase, part of ClassD beta-lactamase [ARO:3000017]	gene
MB-RF100	OXA-cluster7	gb|EPF70268.1|ARO:3004478|OXA-665	OXA beta-lactamase (cluster 7), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF093	OXA	gb|ALA99191.1|ARO:3001462|OXA-157	OXA beta-lactamase, part of ClassD beta-lactamase [ARO:3000017]	gene
MB-RF099	OXA-cluster6	gb|EPH38243.1|ARO:3001730|OXA-274	OXA beta-lactamase (cluster 6), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF099	OXA-cluster6	gb|EPH31616.1|ARO:3001741|OXA-286	OXA beta-lactamase (cluster 6), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF098	OXA-cluster5	gb|ENV45890.1|ARO:3001733|OXA-277	OXA beta-lactamase (cluster 5), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF101	OXA-cluster8	gb|RIL13772.1|ARO:3001525|OXA-337	OXA beta-lactamase (cluster 8), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF094	OXA-cluster1	gb|OWG16436.1|ARO:3004489|OXA-663	OXA beta-lactamase (cluster 1), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF093	OXA	gb|ARO85965.1|ARO:3003115|OXA-427	OXA beta-lactamase, part of ClassD beta-lactamase [ARO:3000017]	gene
MB-RF093	OXA	gb|AKI29913.1|ARO:3003622|OXA-466	OXA beta-lactamase, part of ClassD beta-lactamase [ARO:3000017]	gene
MB-RF093	OXA	gb|ALA99192.1|ARO:3001463|OXA-158	OXA beta-lactamase, part of ClassD beta-lactamase [ARO:3000017]	gene
MB-RF099	OXA-cluster6	gb|ENU35234.1|ARO:3001734|OXA-279	OXA beta-lactamase (cluster 6), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF101	OXA-cluster8	gb|AHN07456.1|ARO:3001527|OXA-339	OXA beta-lactamase (cluster 8), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF101	OXA-cluster8	gb|AJG01375.1|ARO:3003120|OXA-429	OXA beta-lactamase (cluster 8), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF093	OXA	gb|ALC79285.1|ARO:3003626|OXA-470	OXA beta-lactamase, part of ClassD beta-lactamase [ARO:3000017]	gene
MB-RF034	ClassA	gb|AAL85333.1|ARO:3004773|CKO-1	Class A beta-lactamase [ARO:3000078]	family
MB-RF061	GOB	gb|AAF89153.1|ARO:3004814|GOB-7	GOB beta-lactamase (subclass B3 (metallo-) beta-lactamase) [ARO:3000856]	gene
MB-RF063	IMP	gb|AKO63210.1|ARO:3003657|IMP-49	Plasmid mediated IMP-type carbapenemases (subclass B1 (metallo-) beta-lactamase) [ARO:3000020]	gene
MB-RF116	LEN	gb|ADW77562.1|ARO:3002479|LEN-25	LEN related beta-lactamase (class a)	gene
MB-RF115	SHV	gb|SPD96731.1|ARO:3001063|SHV-4	SHV related beta-lactamase (class a)	gene
MB-RF093	OXA	gb|AFO09969.1|ARO:3001477|OXA-185	OXA beta-lactamase, part of ClassD beta-lactamase [ARO:3000017]	gene
MB-RF098	OXA-cluster5	gb|ENV74419.1|ARO:3001735|OXA-280	OXA beta-lactamase (cluster 5), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF101	OXA-cluster8	gb|OTK94966.1|ARO:3001528|OXA-340	OXA beta-lactamase (cluster 8), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF101	OXA-cluster8	gb|AJG01376.1|ARO:3003121|OXA-430	OXA beta-lactamase (cluster 8), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF093	OXA	gb|ALC79286.1|ARO:3003627|OXA-471	OXA beta-lactamase, part of ClassD beta-lactamase [ARO:3000017]	gene
MB-RF034	ClassA	gb|CAB55427.1|ARO:3004775|CME-1	Class A beta-lactamase [ARO:3000078]	family
MB-RF040	CMY	gb|AKZ20822.1|ARO:3003652|CMY-132	CMY betalactamase (class C) [ARO:3000069]	gene
MB-RF061	GOB	gb|AAQ54756.1|ARO:3004815|GOB-8	GOB beta-lactamase (subclass B3 (metallo-) beta-lactamase) [ARO:3000856]	gene
MB-RF063	IMP	gb|BAR80870.1|ARO:3004823|IMP-52	Plasmid mediated IMP-type carbapenemases (subclass B1 (metallo-) beta-lactamase) [ARO:3000020]	gene
MB-RF116	LEN	gb|ALK01318.1|ARO:3004827|LEN-35	LEN related beta-lactamase (class a)	gene
MB-RF036	ClassC-AmpC	gb|AGL39360.1|ARO:3004493|ADC-68	Class C beta-lactamases [ARO:3000076;ARO:3000019]	family
MB-RF063	IMP	gb|ALT07696.1|ARO:3004494|IMP-55	Plasmid mediated IMP-type carbapenemases (subclass B1 (metallo-) beta-lactamase) [ARO:3000020]	gene
MB-RF063	IMP	gb|ALT53802.1|ARO:3004495|IMP-56	Plasmid mediated IMP-type carbapenemases (subclass B1 (metallo-) beta-lactamase) [ARO:3000020]	gene
MB-RF101	OXA-cluster8	gb|WP_038350216.1|ARO:3001496|OXA-234	OXA beta-lactamase (cluster 8), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF098	OXA-cluster5	gb|ENU38533.1|ARO:3001736|OXA-281	OXA beta-lactamase (cluster 5), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF101	OXA-cluster8	gb|AHN07458.1|ARO:3001529|OXA-341	OXA beta-lactamase (cluster 8), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF101	OXA-cluster8	gb|AJG01377.1|ARO:3003124|OXA-431	OXA beta-lactamase (cluster 8), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF093	OXA	gb|ALC79287.1|ARO:3003628|OXA-472	OXA beta-lactamase, part of ClassD beta-lactamase [ARO:3000017]	gene
MB-RF038	CMY-LAT-MOX-ACT-MIR-FOX	gb|AFI56422.1|ARO:3004777|CMH-1	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	family
MB-RF040	CMY	gb|AKZ20821.1|ARO:3003653|CMY-133	CMY betalactamase (class C) [ARO:3000069]	gene
MB-RF067	KPC	gb|AKQ06274.1|ARO:3004496|KPC-24	Klebsiella pneumoniae carbapenem resistant (KPC) beta-lactamases (class a) [ARO:3000059]	gene
MB-RF061	GOB	gb|AAT68576.1|ARO:3004816|GOB-9	GOB beta-lactamase (subclass B3 (metallo-) beta-lactamase) [ARO:3000856]	gene
MB-RF116	LEN	gb|ALK01319.1|ARO:3004828|LEN-36	LEN related beta-lactamase (class a)	gene
MB-RF095	OXA-cluster2	gb|ASF15667.1|ARO:3001501|OXA-252	OXA beta-lactamase (cluster 2), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF098	OXA-cluster5	gb|EKE23052.1|ARO:3001737|OXA-282	OXA beta-lactamase (cluster 5), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF101	OXA-cluster8	gb|AHN07460.1|ARO:3001530|OXA-342	OXA beta-lactamase (cluster 8), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF101	OXA-cluster8	gb|AJG01378.1|ARO:3003125|OXA-432	OXA beta-lactamase (cluster 8), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF093	OXA	gb|ALC79288.1|ARO:3003629|OXA-473	OXA beta-lactamase, part of ClassD beta-lactamase [ARO:3000017]	gene
MB-RF040	CMY	gb|AKP17985.1|ARO:3004778|CMY-135	CMY betalactamase (class C) [ARO:3000069]	gene
MB-RF116	LEN	gb|ALK01320.1|ARO:3004829|LEN-37	LEN related beta-lactamase (class a)	gene
MB-RF101	OXA-cluster8	gb|AGV04655.1|ARO:3001715|OXA-259	OXA beta-lactamase (cluster 8), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF098	OXA-cluster5	gb|ENU15301.1|ARO:3001738|OXA-283	OXA beta-lactamase (cluster 5), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF101	OXA-cluster8	gb|PCE45447.1|ARO:3001531|OXA-343	OXA beta-lactamase (cluster 8), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF101	OXA-cluster8	gb|AJG01379.1|ARO:3003126|OXA-433	OXA beta-lactamase (cluster 8), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF093	OXA	gb|ALC79289.1|ARO:3003631|OXA-474	OXA beta-lactamase, part of ClassD beta-lactamase [ARO:3000017]	gene
MB-RF034	ClassA	gb|AAM45855.1|ARO:3004780|DES-1	Class A beta-lactamase [ARO:3000078]	family
MB-RF078	MCR-3	gb|AUN87920.1|ARO:3004500|MCR-3.11	A derivative of MCR family [ARO:3004268]	variant
MB-RF077	MCR-1	gb|ASK49942.1|ARO:3004501|MCR-6.1	A derivative of MCR family [ARO:3004268]	variant
MB-RF077	MCR-1	gb|ASK49941.1|ARO:3004502|MCR-2.2	A derivative of MCR family [ARO:3004268]	variant
