Protein identifier	Gene symbol	Sequence name	Scope	Element type	Element subtype	Class	Subclass	Method	Target length	Reference sequence length	% Coverage of reference sequence	% Identity to reference sequence	Alignment length	Accession of closest sequence	Name of closest sequence	HMM id	HMM description
gb|CAD12765.1|ARO:3002203|IMP-12	blaIMP-12	subclass B1 metallo-beta-lactamase IMP-12	core	AMR	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	246	246	100.00	100.00	246	WP_063860574.1	subclass B1 metallo-beta-lactamase IMP-12	NF012147.1	IMP family subclass B1 metallo-beta-lactamase
gb|CAD24670.1|ARO:3000900|TEM-30	blaTEM-30	inhibitor-resistant class A broad-spectrum beta-lactamase TEM-30	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	286	286	100.00	100.00	286	WP_021561477.1	inhibitor-resistant class A broad-spectrum beta-lactamase TEM-30	NF000531.2	TEM family class A beta-lactamase
gb|CAD31707.1|ARO:3002691|Salmonella	cmlA1	chloramphenicol efflux MFS transporter CmlA1	core	AMR	AMR	PHENICOL	CHLORAMPHENICOL	BLASTP	390	419	93.08	99.74	390	WP_032488514.1	chloramphenicol efflux MFS transporter CmlA1	NF000509.1	CmlA family chloramphenicol efflux MFS transporter
gb|CAD32564.1|ARO:3001769|OXA-42	blaOXA-42	oxacillin-hydrolyzing class D beta-lactamase OXA-42	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	269	269	100.00	100.00	269	WP_063862802.1	oxacillin-hydrolyzing class D beta-lactamase OXA-42	NF000270.1	class D beta-lactamase
gb|CAD32565.1|ARO:3001770|OXA-43	blaOXA-43	oxacillin-hydrolyzing class D beta-lactamase OXA-43	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	269	269	100.00	100.00	269	WP_063862921.1	oxacillin-hydrolyzing class D beta-lactamase OXA-43	NF000270.1	class D beta-lactamase
gb|CAD37801.1|ARO:3003793|SPM-1	blaSPM-1	subclass B1 metallo-beta-lactamase SPM-1	core	AMR	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	276	276	100.00	100.00	276	WP_063864747.1	subclass B1 metallo-beta-lactamase SPM-1	NF012150.3	SPM family subclass B1 metallo-beta-lactamase
gb|CAD53575.1|ARO:3002531|AAC(3)-Ic	aac(3)-Ic	aminoglycoside N-acetyltransferase AAC(3)-Ic	core	AMR	AMR	AMINOGLYCOSIDE	GENTAMICIN	ALLELEP	156	156	100.00	100.00	156	WP_034006142.1	aminoglycoside N-acetyltransferase AAC(3)-Ic	NF033083.0	AAC(3)-I family aminoglycoside 3-N-acetyltransferase
gb|CAD55718.1|ARO:3000197|tet36	tet(36)	tetracycline resistance ribosomal protection protein Tet(36)	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	EXACTP	640	640	100.00	100.00	640	WP_006744283.1	tetracycline resistance ribosomal protection protein Tet(36)	NF012153.1	tetracycline resistance ribosomal protection protein
gb|CAD58780.1|ARO:3001794|OXA-45	blaOXA-45	oxacillin-hydrolyzing class D extended-spectrum beta-lactamase OXA-45	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	264	264	100.00	100.00	264	WP_032490761.1	oxacillin-hydrolyzing class D extended-spectrum beta-lactamase OXA-45	NF000270.1	class D beta-lactamase
gb|CAD60968.1|ARO:3004819|HERA-4	blaHER-4	class A beta-lactamase HER-4	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	290	290	100.00	100.00	290	WP_063860564.1	class A beta-lactamase HER-4	NF033103.1	class A beta-lactamase
gb|CAD60969.1|ARO:3004820|HERA-5	blaHER-5	class A beta-lactamase HER-5	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	290	290	100.00	100.00	290	WP_063860565.1	class A beta-lactamase HER-5	NF033103.1	class A beta-lactamase
gb|CAD60970.1|ARO:3004821|HERA-6	blaHER-6	class A beta-lactamase HER-6	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	290	290	100.00	100.00	290	WP_063860566.1	class A beta-lactamase HER-6	NF033103.1	class A beta-lactamase
gb|CAD60972.1|ARO:3004822|HERA-8	blaHER-8	class A beta-lactamase HER-8	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	290	290	100.00	100.00	290	WP_063860567.1	class A beta-lactamase HER-8	NF033103.1	class A beta-lactamase
gb|CAD61201.1|ARO:3002277|VIM-7	blaVIM-7	subclass B1 metallo-beta-lactamase VIM-7	core	AMR	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	265	265	100.00	100.00	265	WP_011997479.1	subclass B1 metallo-beta-lactamase VIM-7	NF012100.0	VIM family subclass B1 metallo-beta-lactamase
gb|CAD69003.1|ARO:3003094|imiH	imiH	ChpA family subclass B2 metallo-beta-lactamase ImiH	core	AMR	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	254	254	100.00	100.00	254	WP_063865292.1	ChpA family subclass B2 metallo-beta-lactamase ImiH	NF000329.2	CphA family subclass B2 metallo-beta-lactamase
gb|CAD70268.1|ARO:3002704|fexA	fexA	chloramphenicol/florfenicol efflux MFS transporter FexA	core	AMR	AMR	PHENICOL	CHLORAMPHENICOL/FLORFENICOL	EXACTP	475	475	100.00	100.00	475	WP_015585966.1	chloramphenicol/florfenicol efflux MFS transporter FexA	NF000218.1	chloramphenicol/florfenicol efflux MFS transporter FexA
gb|CAD70280.1|ARO:3001890|CTX-M-28	blaCTX-M-28	class A extended-spectrum beta-lactamase CTX-M-28	core	AMR	AMR	BETA-LACTAM	CEPHALOSPORIN	ALLELEP	291	291	100.00	100.00	291	WP_063860042.1	class A extended-spectrum beta-lactamase CTX-M-28	NF033089.1	CTX-M family class A extended-spectrum beta-lactamase
gb|CAD80251.1|ARO:3002204|IMP-13	blaIMP-13	subclass B1 metallo-beta-lactamase IMP-13	core	AMR	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	246	246	100.00	100.00	246	WP_042862936.1	subclass B1 metallo-beta-lactamase IMP-13	NF012147.1	IMP family subclass B1 metallo-beta-lactamase
gb|CAD88477.1|ARO:3002026|CMY-15	blaCMY-15	class C beta-lactamase CMY-15	core	AMR	AMR	BETA-LACTAM	CEPHALOSPORIN	ALLELEP	381	381	100.00	100.00	381	WP_063859817.1	class C beta-lactamase CMY-15	NF000191.1	CMY-2 family class C beta-lactamase
gb|CAD88479.1|ARO:3002025|CMY-14	blaCMY-14	class C beta-lactamase CMY-14	core	AMR	AMR	BETA-LACTAM	CEPHALOSPORIN	ALLELEP	381	381	100.00	100.00	381	WP_063859816.1	class C beta-lactamase CMY-14	NF000191.1	CMY-2 family class C beta-lactamase
gb|CAD89606.1|ARO:3001894|CTX-M-32	blaCTX-M-32	class A extended-spectrum beta-lactamase CTX-M-32	core	AMR	AMR	BETA-LACTAM	CEPHALOSPORIN	ALLELEP	291	291	100.00	100.00	291	WP_000239591.1	class A extended-spectrum beta-lactamase CTX-M-32	NF033089.1	CTX-M family class A extended-spectrum beta-lactamase
gb|CAD91132.1|ARO:3002839|lnuF	lnu(F)	lincosamide nucleotidyltransferase Lnu(F)	core	AMR	AMR	LINCOSAMIDE	LINCOSAMIDE	EXACTP	273	273	100.00	100.00	273	WP_063851344.1	lincosamide nucleotidyltransferase Lnu(F)	NF000119.1	lincosamide nucleotidyltransferase Lnu(F)
gb|CAD91341.1|ARO:3004675|aphA15	aph(3')-XV	aminoglycoside O-phosphotransferase APH(3')-XV	core	AMR	AMR	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN	EXACTP	264	264	100.00	100.00	264	WP_019407932.1	aminoglycoside O-phosphotransferase APH(3')-XV	NF033063.0	aminoglycoside O-phosphotransferase APH(3')-XV
gb|CAD99181.1|ARO:3001893|CTX-M-31	blaCTX-M-31	class A extended-spectrum beta-lactamase CTX-M-31	core	AMR	AMR	BETA-LACTAM	CEPHALOSPORIN	ALLELEP	291	291	100.00	100.00	291	WP_063860044.1	class A extended-spectrum beta-lactamase CTX-M-31	NF033089.1	CTX-M family class A extended-spectrum beta-lactamase
gb|CAE00827.1|ARO:3003851|ADC-5	blaADC-5	class C beta-lactamase ADC-5	core	AMR	AMR	BETA-LACTAM	CEPHALOSPORIN	ALLELEP	383	383	100.00	100.00	383	WP_038405930.1	class C beta-lactamase ADC-5	NF000425.2	ADC family extended-spectrum class C beta-lactamase
gb|CAE18141.1|ARO:3003111|lsaB	lsa(B)	ABC-F type ribosomal protection protein Lsa(B)	core	AMR	AMR	LINCOSAMIDE/STREPTOGRAMIN	LINCOSAMIDE/STREPTOGRAMIN	EXACTP	492	492	100.00	100.00	492	WP_011133547.1	ABC-F type ribosomal protection protein Lsa(B)	NF000167.1	Lsa family ABC-F type ribosomal protection protein
gb|CAE48334.1|ARO:3002207|IMP-16	blaIMP-16	subclass B1 metallo-beta-lactamase IMP-16	core	AMR	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	246	246	100.00	100.00	246	WP_063860576.1	subclass B1 metallo-beta-lactamase IMP-16	NF012147.1	IMP family subclass B1 metallo-beta-lactamase
gb|CAE48335.2|ARO:3002599|AAC(6')-30/AAC(6')-Ib'	aac(6')-30	bifunctional aminoglycoside N-acetyltransferase AAC(6')-30/aminoglycoside N-acetyltransferase AAC(6')-Ib'	core	AMR	AMR	AMINOGLYCOSIDE	AMINOGLYCOSIDE	EXACTP	328	328	100.00	100.00	328	WP_063838853.1	bifunctional aminoglycoside N-acetyltransferase AAC(6')-30/aminoglycoside N-acetyltransferase AAC(6')-Ib'	NF033077.0	aminoglycoside 6'-N-acetyltransferase AAC(6')-30
gb|CAE48335.2|ARO:3002599|AAC(6')-30/AAC(6')-Ib'	aac(6')-Ib'	bifunctional aminoglycoside N-acetyltransferase AAC(6')-30/aminoglycoside N-acetyltransferase AAC(6')-Ib'	core	AMR	AMR	AMINOGLYCOSIDE	AMINOGLYCOSIDE	EXACTP	328	328	100.00	100.00	328	WP_063838853.1	bifunctional aminoglycoside N-acetyltransferase AAC(6')-30/aminoglycoside N-acetyltransferase AAC(6')-Ib'	NF033074.0	AAC(6')-Ib family aminoglycoside 6'-N-acetyltransferase
gb|CAE50925.1|ARO:3002589|AAC(6')-Iid	aac(6')-Iid	aminoglycoside N-acetyltransferase AAC(6')-Iid	core	AMR	AMR	AMINOGLYCOSIDE	AMINOGLYCOSIDE	ALLELEP	182	182	100.00	100.00	182	WP_010720790.1	aminoglycoside N-acetyltransferase AAC(6')-Iid	NF000165.3	aminoglycoside 6'-N-acetyltransferase
gb|CAE50926.1|ARO:3002590|AAC(6')-Iih	aac(6')-Iih	aminoglycoside N-acetyltransferase AAC(6')-Iih	core	AMR	AMR	AMINOGLYCOSIDE	AMINOGLYCOSIDE	ALLELEP	183	183	100.00	100.00	183	WP_005880220.1	aminoglycoside N-acetyltransferase AAC(6')-Iih	NF000165.3	aminoglycoside 6'-N-acetyltransferase
gb|CAE51638.1|ARO:3002641|APH(3')-Ia	aph(3')-Ia	aminoglycoside O-phosphotransferase APH(3')-Ia	core	AMR	AMR	AMINOGLYCOSIDE	KANAMYCIN	EXACTP	271	271	100.00	100.00	271	WP_000018326.1	aminoglycoside O-phosphotransferase APH(3')-Ia	NF033059.2	APH(3')-I family aminoglycoside O-phosphotransferase
gb|CAE53424.1|ARO:3003016|dfrA20	dfrA20	trimethoprim-resistant dihydrofolate reductase DfrA20	core	AMR	AMR	TRIMETHOPRIM	TRIMETHOPRIM	EXACTP	169	169	100.00	100.00	169	WP_032491181.1	trimethoprim-resistant dihydrofolate reductase DfrA20	NF000127.2	trimethoprim-resistant dihydrofolate reductase DfrA20
gb|CAF05908.1|ARO:3000845|GIM-1	blaGIM-1	subclass B1 metallo-beta-lactamase GIM-1	core	AMR	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	250	250	100.00	100.00	250	WP_015588753.1	subclass B1 metallo-beta-lactamase GIM-1	NF000396.2	GIM family subclass B1 metallo-beta-lactamase
gb|CAF74882.1|ARO:3001771|OXA-57	blaOXA-57	oxacillin-hydrolyzing class D beta-lactamase OXA-57	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	269	269	100.00	100.00	269	WP_004547230.1	oxacillin-hydrolyzing class D beta-lactamase OXA-57	NF000270.1	class D beta-lactamase
gb|CAG15145.1|ARO:3001772|OXA-59	blaOXA-59	oxacillin-hydrolyzing class D beta-lactamase OXA-59	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	269	269	100.00	100.00	269	WP_004524931.1	oxacillin-hydrolyzing class D beta-lactamase OXA-59	NF000270.1	class D beta-lactamase
gb|CAG25427.1|ARO:3000999|TEM-135	blaTEM-135	class A broad-spectrum beta-lactamase TEM-135	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	286	286	100.00	100.00	286	WP_015058868.1	class A broad-spectrum beta-lactamase TEM-135	NF000531.2	TEM family class A beta-lactamase
gb|CAG25812.2|ARO:3002418|OKP-A-1	blaOKP-A-1	class A broad-spectrum beta-lactamase OKP-A-1	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	286	286	100.00	100.00	286	WP_063860896.1	class A broad-spectrum beta-lactamase OKP-A-1	NF000265.2	OKP family class A broad-spectrum beta-lactamase
gb|CAG25813.2|ARO:3002434|OKP-B-1	blaOKP-B-1	class A broad-spectrum beta-lactamase OKP-B-1	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	286	286	100.00	100.00	286	WP_032456002.1	class A broad-spectrum beta-lactamase OKP-B-1	NF000265.2	OKP family class A broad-spectrum beta-lactamase
gb|CAG25814.1|ARO:3002463|LEN-13	blaLEN	LEN family class A beta-lactamase	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	BLASTP	263	286	91.96	100.00	263	WP_012968280.1	class A beta-lactamase LEN-13	NF000233.2	LEN family class A beta-lactamase
gb|CAG25815.2|ARO:3002419|OKP-A-2	blaOKP-A-2	class A broad-spectrum beta-lactamase OKP-A-2	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	286	286	100.00	100.00	286	WP_032452758.1	class A broad-spectrum beta-lactamase OKP-A-2	NF000265.2	OKP family class A broad-spectrum beta-lactamase
gb|CAG25817.1|ARO:3002462|LEN-12	blaLEN	LEN family class A beta-lactamase	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	BLASTP	263	286	91.96	100.00	263	WP_110196444.1	class A beta-lactamase LEN-12	NF000233.2	LEN family class A beta-lactamase
gb|CAG25831.1|ARO:3002445|OKP-B-12	blaOKP	OKP-B family class A broad-spectrum beta-lactamase	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	BLASTP	263	286	91.61	99.24	262	WP_032456002.1	class A broad-spectrum beta-lactamase OKP-B-1	NF000265.2	OKP family class A broad-spectrum beta-lactamase
gb|CAG25835.1|ARO:3002458|LEN-8	blaLEN	LEN family class A beta-lactamase	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	BLASTP	263	286	91.96	100.00	263	WP_044614545.1	class A beta-lactamase LEN-8	NF000233.2	LEN family class A beta-lactamase
gb|CAG25836.1|ARO:3002457|LEN-7	blaLEN	LEN family class A beta-lactamase	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	BLASTP	263	286	91.96	100.00	263	WP_046619698.1	class A beta-lactamase LEN-7	NF000233.2	LEN family class A beta-lactamase
gb|CAG27800.1|ARO:3003203|TLA-2	blaTLA-2	class A extended-spectrum beta-lactamase TLA-2	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	304	304	100.00	100.00	304	WP_011222052.1	class A extended-spectrum beta-lactamase TLA-2	NF012099.1	class A beta-lactamase, subclass A2
gb|CAG28256.1|ARO:3002160|FOX-7	blaFOX-7	cephalosporin-hydrolyzing class C beta-lactamase FOX-7	core	AMR	AMR	BETA-LACTAM	CEPHALOSPORIN	ALLELEP	382	382	100.00	100.00	382	WP_032072107.1	cephalosporin-hydrolyzing class C beta-lactamase FOX-7	NF000399.2	FOX family cephalosporin-hydrolyzing class C beta-lactamase
gb|CAG28417.1|ARO:3001956|CTX-M-96	blaCTX-M-96	class A extended-spectrum beta-lactamase CTX-M-96	core	AMR	AMR	BETA-LACTAM	CEPHALOSPORIN	ALLELEP	291	291	100.00	100.00	291	WP_058670847.1	class A extended-spectrum beta-lactamase CTX-M-96	NF033089.1	CTX-M family class A extended-spectrum beta-lactamase
gb|CAG34105.1|ARO:3000993|TEM-129	blaTEM-129	class A extended-spectrum beta-lactamase TEM-129	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	286	286	100.00	100.00	286	WP_063864833.1	class A extended-spectrum beta-lactamase TEM-129	NF000531.2	TEM family class A beta-lactamase
gb|CAG34107.1|ARO:3002400|OXY-2-5	blaOXY-2-5	class A extended-spectrum beta-lactamase OXY-2-5	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	290	290	100.00	100.00	290	WP_063842759.1	class A extended-spectrum beta-lactamase OXY-2-5	NF000271.2	OXY family class A extended-spectrum beta-lactamase
gb|CAG34233.2|ARO:3003019|dfrA23	dfrA23	trimethoprim-resistant dihydrofolate reductase DfrA23	core	AMR	AMR	TRIMETHOPRIM	TRIMETHOPRIM	EXACTP	186	186	100.00	100.00	186	WP_001143450.1	trimethoprim-resistant dihydrofolate reductase DfrA23	NF000134.2	trimethoprim-resistant dihydrofolate reductase DfrA23
gb|CAG41812.1|ARO:3003733|fusC	fusC	fusidic acid resistance EF-G-binding protein FusC	core	AMR	AMR	FUSIDIC ACID	FUSIDIC ACID	ALLELEP	212	212	100.00	100.00	212	WP_001033157.1	fusidic acid resistance EF-G-binding protein FusC	NF000341.1	FusC family fusidic acid resistance EF-G-binding protein
gb|CAH03679.1|ARO:3002027|CMY-16	blaCMY-16	class C beta-lactamase CMY-16	core	AMR	AMR	BETA-LACTAM	CEPHALOSPORIN	ALLELEP	381	381	100.00	100.00	381	WP_014386387.1	class C beta-lactamase CMY-16	NF000191.1	CMY-2 family class C beta-lactamase
gb|CAH10847.1|ARO:3002620|aadA23	aadA22	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA22	core	AMR	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	BLASTP	259	263	98.48	99.61	259	WP_024198294.1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA22	NF012157.0	ANT(3'')-I family aminoglycoside nucleotidyltransferase
gb|CAH69530.1|ARO:3001798|OXA-74	blaOXA-74	OXA-10 family class D beta-lactamase OXA-74	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	266	266	100.00	100.00	266	WP_063864532.1	OXA-10 family class D beta-lactamase OXA-74	NF000386.2	OXA-10 family class D beta-lactamase
gb|CAI10727.2|ARO:3001111|SHV-55	blaSHV-55	class A extended-spectrum beta-lactamase SHV-55	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	286	286	100.00	100.00	286	WP_063864692.1	class A extended-spectrum beta-lactamase SHV-55	NF000285.3	SHV family class A beta-lactamase
gb|CAI29263.1|ARO:3000994|TEM-130	blaTEM-130	class A extended-spectrum beta-lactamase TEM-130	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	286	286	100.00	100.00	286	WP_063864843.1	class A extended-spectrum beta-lactamase TEM-130	NF000531.2	TEM family class A beta-lactamase
gb|CAI29521.1|ARO:3004640|dfrA15b	dfrA15	trimethoprim-resistant dihydrofolate reductase DfrA15	core	AMR	AMR	TRIMETHOPRIM	TRIMETHOPRIM	EXACTP	157	157	100.00	100.00	157	WP_063844363.1	trimethoprim-resistant dihydrofolate reductase DfrA15	NF000330.1	trimethoprim-resistant dihydrofolate reductase DfrA
gb|CAI30650.2|ARO:3001116|SHV-61	blaSHV-61	class A broad-spectrum beta-lactamase SHV-61	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	286	286	100.00	100.00	286	WP_063864695.1	class A broad-spectrum beta-lactamase SHV-61	NF000285.3	SHV family class A beta-lactamase
gb|CAI30651.2|ARO:3001117|SHV-62	blaSHV-62	class A broad-spectrum beta-lactamase SHV-62	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	286	286	100.00	100.00	286	WP_063864696.1	class A broad-spectrum beta-lactamase SHV-62	NF000285.3	SHV family class A beta-lactamase
gb|CAI43413.1|ARO:3002390|OXY-1-2	blaOXY-1-2	class A extended-spectrum beta-lactamase OXY-1-2	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	291	291	100.00	100.00	291	WP_025107110.1	class A extended-spectrum beta-lactamase OXY-1-2	NF000271.2	OXY family class A extended-spectrum beta-lactamase
gb|CAI43414.1|ARO:3002396|OXY-2-1	blaOXY-2-1	class A extended-spectrum beta-lactamase OXY-2-1	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	290	290	100.00	100.00	290	WP_032727905.1	class A extended-spectrum beta-lactamase OXY-2-1	NF000271.2	OXY family class A extended-spectrum beta-lactamase
gb|CAI43417.1|ARO:3002411|OXY-5-1	blaOXY-5-1	class A extended-spectrum beta-lactamase OXY-5-1	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	290	290	100.00	100.00	290	WP_063864555.1	class A extended-spectrum beta-lactamase OXY-5-1	NF000271.2	OXY family class A extended-spectrum beta-lactamase
gb|CAI43419.1|ARO:3002412|OXY-5-2	blaOXY-5-2	class A extended-spectrum beta-lactamase OXY-5-2	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	290	290	100.00	100.00	290	WP_009652647.1	class A extended-spectrum beta-lactamase OXY-5-2	NF000271.2	OXY family class A extended-spectrum beta-lactamase
gb|CAI43422.1|ARO:3002413|OXY-6-1	blaOXY-6-1	class A extended-spectrum beta-lactamase OXY-6-1	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	291	291	100.00	100.00	291	WP_063864556.1	class A extended-spectrum beta-lactamase OXY-6-1	NF000271.2	OXY family class A extended-spectrum beta-lactamase
gb|CAI43424.1|ARO:3002415|OXY-6-3	blaOXY-6-3	class A extended-spectrum beta-lactamase OXY-6-3	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	291	291	100.00	100.00	291	WP_063864558.1	class A extended-spectrum beta-lactamase OXY-6-3	NF000271.2	OXY family class A extended-spectrum beta-lactamase
gb|CAI43425.1|ARO:3002416|OXY-6-4	blaOXY-6-4	class A extended-spectrum beta-lactamase OXY-6-4	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	291	291	100.00	100.00	291	WP_004137840.1	class A extended-spectrum beta-lactamase OXY-6-4	NF000271.2	OXY family class A extended-spectrum beta-lactamase
gb|CAI47810.1|ARO:3003110|catB10	catB10	type B chloramphenicol O-acetyltransferase CatB10	core	AMR	AMR	PHENICOL	CHLORAMPHENICOL	EXACTP	210	210	100.00	100.00	210	WP_063843223.1	type B chloramphenicol O-acetyltransferase CatB10	NF000490.1	type B chloramphenicol O-acetyltransferase
gb|CAI57696.1|ARO:3002614|aadA14	aadA14	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA14	core	AMR	AMR	AMINOGLYCOSIDE	STREPTOMYCIN/SPECTINOMYCIN	ALLELEP	261	261	100.00	100.00	261	WP_011264082.1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA14	NF012157.0	ANT(3'')-I family aminoglycoside nucleotidyltransferase
gb|CAI76927.1|ARO:3001071|SHV-12	blaSHV	SHV family class A beta-lactamase	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	BLASTP	279	286	97.55	100.00	279	WP_002904004.1	class A extended-spectrum beta-lactamase SHV-12	NF000285.3	SHV family class A beta-lactamase
gb|CAI99385.1|ARO:3002856|dfrA24	dfrA24	trimethoprim-resistant dihydrofolate reductase DfrA24	core	AMR	AMR	TRIMETHOPRIM	TRIMETHOPRIM	EXACTP	185	185	100.00	100.00	185	WP_063844376.1	trimethoprim-resistant dihydrofolate reductase DfrA24	NF000146.2	trimethoprim-resistant dihydrofolate reductase DfrA24
gb|CAJ13568.1|ARO:3004704|aadA8b	aadA8	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA8	core	AMR	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTP	263	263	100.00	100.00	263	WP_063857693.1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA8	NF012157.0	ANT(3'')-I family aminoglycoside nucleotidyltransferase
gb|CAJ17558.1|ARO:3001007|TEM-144	blaTEM-144	class A extended-spectrum beta-lactamase TEM-144	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	286	286	100.00	100.00	286	WP_021598056.1	class A extended-spectrum beta-lactamase TEM-144	NF000531.2	TEM family class A beta-lactamase
gb|CAJ19599.1|ARO:3002420|OKP-A-3	blaOKP-A-3	class A broad-spectrum beta-lactamase OKP-A-3	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	286	286	100.00	100.00	286	WP_044522859.1	class A broad-spectrum beta-lactamase OKP-A-3	NF000265.2	OKP family class A broad-spectrum beta-lactamase
gb|CAJ19601.1|ARO:3002421|OKP-A-4	blaOKP-A-4	class A broad-spectrum beta-lactamase OKP-A-4	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	286	286	100.00	100.00	286	WP_063860904.1	class A broad-spectrum beta-lactamase OKP-A-4	NF000265.2	OKP family class A broad-spectrum beta-lactamase
gb|CAJ19602.1|ARO:3002422|OKP-A-5	blaOKP-A-5	class A broad-spectrum beta-lactamase OKP-A-5	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	286	286	100.00	100.00	286	WP_063860905.1	class A broad-spectrum beta-lactamase OKP-A-5	NF000265.2	OKP family class A broad-spectrum beta-lactamase
gb|CAJ19603.1|ARO:3002423|OKP-A-6	blaOKP-A-6	class A broad-spectrum beta-lactamase OKP-A-6	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	286	286	100.00	100.00	286	WP_060590773.1	class A broad-spectrum beta-lactamase OKP-A-6	NF000265.2	OKP family class A broad-spectrum beta-lactamase
gb|CAJ19605.1|ARO:3002424|OKP-A-7	blaOKP-A-7	class A broad-spectrum beta-lactamase OKP-A-7	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	286	286	100.00	100.00	286	WP_063860906.1	class A broad-spectrum beta-lactamase OKP-A-7	NF000265.2	OKP family class A broad-spectrum beta-lactamase
gb|CAJ19606.1|ARO:3002425|OKP-A-8	blaOKP-A-8	class A broad-spectrum beta-lactamase OKP-A-8	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	286	286	100.00	100.00	286	WP_048334865.1	class A broad-spectrum beta-lactamase OKP-A-8	NF000265.2	OKP family class A broad-spectrum beta-lactamase
