Accession	family	query_name	Resfams_description
MB-RF094	OXA-cluster1	694063726|WP_032410229.1|1|1|blaOXA-663|blaOXA-10_like|hydrolase|OXA-10_family_class_D_beta-lactamase_OXA-663	OXA beta-lactamase (cluster 1), part of ClassD beta-lactamase [ARO:3000017]	614.9
MB-RF037	ClassD	694063726|WP_032410229.1|1|1|blaOXA-663|blaOXA-10_like|hydrolase|OXA-10_family_class_D_beta-lactamase_OXA-663	Class D beta-lactamases [ARO:3000075;ARO:3000017]	356.5
MB-RF093	OXA	694063726|WP_032410229.1|1|1|blaOXA-663|blaOXA-10_like|hydrolase|OXA-10_family_class_D_beta-lactamase_OXA-663	OXA beta-lactamase, part of ClassD beta-lactamase [ARO:3000017]	345.9
MB-RF118	OKP-A	694110401|WP_032452758.1|1|1|blaOKP-A-2|blaOKP-A|hydrolase|class_A_broad-spectrum_beta-lactamase_OKP-A-2	variant A of OKP beta-lactamase (class a)	663.7
MB-RF117	OKP	694110401|WP_032452758.1|1|1|blaOKP-A-2|blaOKP-A|hydrolase|class_A_broad-spectrum_beta-lactamase_OKP-A-2	OKP related beta-lactamase (class a)	657.2
MB-RF113	SHV-LEN-OKP	694110401|WP_032452758.1|1|1|blaOKP-A-2|blaOKP-A|hydrolase|class_A_broad-spectrum_beta-lactamase_OKP-A-2	A grouping of the related SHV, LEN, and OKP beta-lactamases (class a) [ARO:3000096]	621.9
MB-RF114	SHV-LEN	694110401|WP_032452758.1|1|1|blaOKP-A-2|blaOKP-A|hydrolase|class_A_broad-spectrum_beta-lactamase_OKP-A-2	A grouping of the related SHV and LEN beta-lactamases (class a) [ARO:3000096]	603.6
MB-RF034	ClassA	694110401|WP_032452758.1|1|1|blaOKP-A-2|blaOKP-A|hydrolase|class_A_broad-spectrum_beta-lactamase_OKP-A-2	Class A beta-lactamase [ARO:3000078]	451.5
MB-RF119	OKP-B	694114072|WP_032456002.1|1|1|blaOKP-B-1|blaOKP-B|hydrolase|class_A_broad-spectrum_beta-lactamase_OKP-B-1	varaint B of OKP related beta-lactamase (class a)	665.4
MB-RF117	OKP	694114072|WP_032456002.1|1|1|blaOKP-B-1|blaOKP-B|hydrolase|class_A_broad-spectrum_beta-lactamase_OKP-B-1	OKP related beta-lactamase (class a)	656.1
MB-RF113	SHV-LEN-OKP	694114072|WP_032456002.1|1|1|blaOKP-B-1|blaOKP-B|hydrolase|class_A_broad-spectrum_beta-lactamase_OKP-B-1	A grouping of the related SHV, LEN, and OKP beta-lactamases (class a) [ARO:3000096]	620.8
MB-RF114	SHV-LEN	694114072|WP_032456002.1|1|1|blaOKP-B-1|blaOKP-B|hydrolase|class_A_broad-spectrum_beta-lactamase_OKP-B-1	A grouping of the related SHV and LEN beta-lactamases (class a) [ARO:3000096]	605.1
MB-RF034	ClassA	694114072|WP_032456002.1|1|1|blaOKP-B-1|blaOKP-B|hydrolase|class_A_broad-spectrum_beta-lactamase_OKP-B-1	Class A beta-lactamase [ARO:3000078]	448.8
MB-RF015	ANT4	695257003|WP_032488330.1|1|1|ant(4')-Ia|ant(4')-Ia|nucleotidyltransferase|aminoglycoside_O-nucleotidyltransferase_ANT(4')-Ia	Aminoglycoside Nucleotidyltransferase (ANT4) [ARO:3000229]	464.8
MB-RF012	ANT	695257003|WP_032488330.1|1|1|ant(4')-Ia|ant(4')-Ia|nucleotidyltransferase|aminoglycoside_O-nucleotidyltransferase_ANT(4')-Ia	Aminoglycoside Nucleotidyltransferase	160.7
MB-RF011	Aminoglycoside	695257003|WP_032488330.1|1|1|ant(4')-Ia|ant(4')-Ia|nucleotidyltransferase|aminoglycoside_O-nucleotidyltransferase_ANT(4')-Ia	Determinant of Aminoglycoside Resistance	27.0
MB-RF058	ErmC	695257004|WP_032488331.1|1|1|erm(X)|erm(X)|target_modification|23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(X)	ErmC: Erm 23S ribosomal RNA methyltransferase: rRNA methyltransferase conferring antibiotic resistance [ARO:3000250]	318.2
MB-RF055	Erm23SRibosomalRNAMethyltransferase	695257004|WP_032488331.1|1|1|erm(X)|erm(X)|target_modification|23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(X)	Emr 23S ribosomal RNA methyltransferase: rRNA methyltransferase conferring antibiotic resistance [ARO:3000560]	311.3
MB-RF142	Tetracycline_Resistance_MFS_Efflux_Pump	695261450|WP_032488409.1|1|1|tet(L)|tet(L)|efflux|tetracycline_efflux_MFS_transporter_Tet(L)	tetracycline resistance MFS efflux pump: selectively pump out tetracycline or tetracycline derivatives [ARO:3000239]	232.7
MB-RF086	MFSAntibioticEffluxPump	695261450|WP_032488409.1|1|1|tet(L)|tet(L)|efflux|tetracycline_efflux_MFS_transporter_Tet(L)	major facilitator superfamily (MFS) antibiotic efflux pump	70.6
MB-RF115	SHV	695261454|WP_032488413.1|1|1|blaSHV-2A|blaSHV|hydrolase|class_A_extended-spectrum_beta-lactamase_SHV-2a	SHV related beta-lactamase (class a)	669.1
MB-RF114	SHV-LEN	695261454|WP_032488413.1|1|1|blaSHV-2A|blaSHV|hydrolase|class_A_extended-spectrum_beta-lactamase_SHV-2a	A grouping of the related SHV and LEN beta-lactamases (class a) [ARO:3000096]	664.1
MB-RF113	SHV-LEN-OKP	695261454|WP_032488413.1|1|1|blaSHV-2A|blaSHV|hydrolase|class_A_extended-spectrum_beta-lactamase_SHV-2a	A grouping of the related SHV, LEN, and OKP beta-lactamases (class a) [ARO:3000096]	658.9
MB-RF034	ClassA	695261454|WP_032488413.1|1|1|blaSHV-2A|blaSHV|hydrolase|class_A_extended-spectrum_beta-lactamase_SHV-2a	Class A beta-lactamase [ARO:3000078]	466.9
MB-RF127	TEM	695261455|WP_032488414.1|1|1|blaTEM-3|blaTEM|hydrolase|class_A_extended-spectrum_beta-lactamase_TEM-3	TEM beta-lactamase (class a) [ARO:3000014]	670.8
MB-RF034	ClassA	695261455|WP_032488414.1|1|1|blaTEM-3|blaTEM|hydrolase|class_A_extended-spectrum_beta-lactamase_TEM-3	Class A beta-lactamase [ARO:3000078]	471.1
MB-RF037	ClassD	695261522|WP_032488481.1|1|1|blaLCR-1|blaLCR|hydrolase|oxacillin-hydrolyzing_class_D_beta-lactamase_LCR-1	Class D beta-lactamases [ARO:3000075;ARO:3000017]	284.3
MB-RF093	OXA	695261522|WP_032488481.1|1|1|blaLCR-1|blaLCR|hydrolase|oxacillin-hydrolyzing_class_D_beta-lactamase_LCR-1	OXA beta-lactamase, part of ClassD beta-lactamase [ARO:3000017]	264.0
MB-RF094	OXA-cluster1	695261524|WP_032488483.1|1|1|blaOXA-5|blaOXA-5_like|hydrolase|oxacillin-hydrolyzing_class_D_beta-lactamase_OXA-5	OXA beta-lactamase (cluster 1), part of ClassD beta-lactamase [ARO:3000017]	560.0
MB-RF037	ClassD	695261524|WP_032488483.1|1|1|blaOXA-5|blaOXA-5_like|hydrolase|oxacillin-hydrolyzing_class_D_beta-lactamase_OXA-5	Class D beta-lactamases [ARO:3000075;ARO:3000017]	335.5
MB-RF093	OXA	695261524|WP_032488483.1|1|1|blaOXA-5|blaOXA-5_like|hydrolase|oxacillin-hydrolyzing_class_D_beta-lactamase_OXA-5	OXA beta-lactamase, part of ClassD beta-lactamase [ARO:3000017]	332.3
MB-RF058	ErmC	695261553|WP_032488512.1|1|1|erm(F)|erm(F)|target_modification|23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(F)	ErmC: Erm 23S ribosomal RNA methyltransferase: rRNA methyltransferase conferring antibiotic resistance [ARO:3000250]	250.0
MB-RF055	Erm23SRibosomalRNAMethyltransferase	695261553|WP_032488512.1|1|1|erm(F)|erm(F)|target_modification|23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(F)	Emr 23S ribosomal RNA methyltransferase: rRNA methyltransferase conferring antibiotic resistance [ARO:3000560]	242.6
MB-RF145	TetY	695261555|WP_032488514.1|1|1|cmlA1|cmlA1|efflux|chloramphenicol_efflux_MFS_transporter_CmlA1	tetY: tetracycline resistance MFS efflux pump [ARO:3000182]	385.8
MB-RF142	Tetracycline_Resistance_MFS_Efflux_Pump	695261555|WP_032488514.1|1|1|cmlA1|cmlA1|efflux|chloramphenicol_efflux_MFS_transporter_CmlA1	tetracycline resistance MFS efflux pump: selectively pump out tetracycline or tetracycline derivatives [ARO:3000239]	255.1
MB-RF086	MFSAntibioticEffluxPump	695261555|WP_032488514.1|1|1|cmlA1|cmlA1|efflux|chloramphenicol_efflux_MFS_transporter_CmlA1	major facilitator superfamily (MFS) antibiotic efflux pump	120.0
MB-RF131	TetA-G	695261598|WP_032488557.1|1|1|tet(G)|tet(G)|efflux|tetracycline_efflux_MFS_transporter_Tet(G)	tetA(G): tetracycline resistance MFS efflux pump [ARO:3000165]	780.7
MB-RF129	TetA	695261598|WP_032488557.1|1|1|tet(G)|tet(G)|efflux|tetracycline_efflux_MFS_transporter_Tet(G)	tetA: tetracycline resistance MFS efflux pump [ARO:3000165]	471.1
MB-RF142	Tetracycline_Resistance_MFS_Efflux_Pump	695261598|WP_032488557.1|1|1|tet(G)|tet(G)|efflux|tetracycline_efflux_MFS_transporter_Tet(G)	tetracycline resistance MFS efflux pump: selectively pump out tetracycline or tetracycline derivatives [ARO:3000239]	370.4
MB-RF086	MFSAntibioticEffluxPump	695261598|WP_032488557.1|1|1|tet(G)|tet(G)|efflux|tetracycline_efflux_MFS_transporter_Tet(G)	major facilitator superfamily (MFS) antibiotic efflux pump	188.9
MB-RF004	AAC6-I	695261620|WP_032488579.1|1|1|aac(6')-Ib3|aac(6')-Ib|acetyltransferase|aminoglycoside_N-acetyltransferase_AAC(6')-Ib3	Aminoglycoside Acetyltransferase (AAC6-I) [ARO:3001207]	260.6
MB-RF011	Aminoglycoside	695261620|WP_032488579.1|1|1|aac(6')-Ib3|aac(6')-Ib|acetyltransferase|aminoglycoside_N-acetyltransferase_AAC(6')-Ib3	Determinant of Aminoglycoside Resistance	136.3
MB-RF039	CMY-MOX-FOX	695261905|WP_032488864.1|1|1|blaCMY-1|blaMOX|hydrolase|class_C_beta-lactamase_CMY-1	A grouping of related CMY, MOX, FOX betalactamase (class C)	854.7
MB-RF038	CMY-LAT-MOX-ACT-MIR-FOX	695261905|WP_032488864.1|1|1|blaCMY-1|blaMOX|hydrolase|class_C_beta-lactamase_CMY-1	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	604.1
MB-RF036	ClassC-AmpC	695261905|WP_032488864.1|1|1|blaCMY-1|blaMOX|hydrolase|class_C_beta-lactamase_CMY-1	Class C beta-lactamases [ARO:3000076;ARO:3000019]	581.8
MB-RF115	SHV	695261928|WP_032488887.1|1|1|blaSHV-9|blaSHV|hydrolase|class_A_beta-lactamase_SHV-9	SHV related beta-lactamase (class a)	654.0
MB-RF114	SHV-LEN	695261928|WP_032488887.1|1|1|blaSHV-9|blaSHV|hydrolase|class_A_beta-lactamase_SHV-9	A grouping of the related SHV and LEN beta-lactamases (class a) [ARO:3000096]	648.5
MB-RF113	SHV-LEN-OKP	695261928|WP_032488887.1|1|1|blaSHV-9|blaSHV|hydrolase|class_A_beta-lactamase_SHV-9	A grouping of the related SHV, LEN, and OKP beta-lactamases (class a) [ARO:3000096]	644.0
MB-RF034	ClassA	695261928|WP_032488887.1|1|1|blaSHV-9|blaSHV|hydrolase|class_A_beta-lactamase_SHV-9	Class A beta-lactamase [ARO:3000078]	454.1
MB-RF055	Erm23SRibosomalRNAMethyltransferase	695262050|WP_032489009.1|1|1|erm(C)|erm(C)|target_modification|23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(C)	Emr 23S ribosomal RNA methyltransferase: rRNA methyltransferase conferring antibiotic resistance [ARO:3000560]	283.0
MB-RF058	ErmC	695262050|WP_032489009.1|1|1|erm(C)|erm(C)|target_modification|23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(C)	ErmC: Erm 23S ribosomal RNA methyltransferase: rRNA methyltransferase conferring antibiotic resistance [ARO:3000250]	264.4
MB-RF055	Erm23SRibosomalRNAMethyltransferase	695262051|WP_032489010.1|1|1|erm(C)|erm(C)|target_modification|23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(C)	Emr 23S ribosomal RNA methyltransferase: rRNA methyltransferase conferring antibiotic resistance [ARO:3000560]	290.2
MB-RF058	ErmC	695262051|WP_032489010.1|1|1|erm(C)|erm(C)|target_modification|23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(C)	ErmC: Erm 23S ribosomal RNA methyltransferase: rRNA methyltransferase conferring antibiotic resistance [ARO:3000250]	271.8
MB-RF055	Erm23SRibosomalRNAMethyltransferase	695262052|WP_032489011.1|1|1|erm(C)|erm(C)|target_modification|23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(C)	Emr 23S ribosomal RNA methyltransferase: rRNA methyltransferase conferring antibiotic resistance [ARO:3000560]	283.1
MB-RF058	ErmC	695262052|WP_032489011.1|1|1|erm(C)|erm(C)|target_modification|23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(C)	ErmC: Erm 23S ribosomal RNA methyltransferase: rRNA methyltransferase conferring antibiotic resistance [ARO:3000250]	265.0
MB-RF055	Erm23SRibosomalRNAMethyltransferase	695262057|WP_032489016.1|1|1|erm(C)|erm(C)|target_modification|23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(C)	Emr 23S ribosomal RNA methyltransferase: rRNA methyltransferase conferring antibiotic resistance [ARO:3000560]	282.5
MB-RF058	ErmC	695262057|WP_032489016.1|1|1|erm(C)|erm(C)|target_modification|23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(C)	ErmC: Erm 23S ribosomal RNA methyltransferase: rRNA methyltransferase conferring antibiotic resistance [ARO:3000250]	264.4
MB-RF048	CTX-M	695262066|WP_032489025.1|1|1|blaCTX-M-4|blaCTX-M|hydrolase|class_A_extended-spectrum_beta-lactamase_CTX-M-4	CTX-M beta-lactamase (class a) [ARO:3000016]	599.6
MB-RF034	ClassA	695262066|WP_032489025.1|1|1|blaCTX-M-4|blaCTX-M|hydrolase|class_A_extended-spectrum_beta-lactamase_CTX-M-4	Class A beta-lactamase [ARO:3000078]	386.4
MB-RF040	CMY	695262068|WP_032489027.1|1|1|blaLAT-3|blaLAT|hydrolase|CMY-2_family_cephalosporin-hydrolyzing_class_C_beta-lactamase_LAT-3	CMY betalactamase (class C) [ARO:3000069]	846.1
MB-RF038	CMY-LAT-MOX-ACT-MIR-FOX	695262068|WP_032489027.1|1|1|blaLAT-3|blaLAT|hydrolase|CMY-2_family_cephalosporin-hydrolyzing_class_C_beta-lactamase_LAT-3	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	684.9
MB-RF036	ClassC-AmpC	695262068|WP_032489027.1|1|1|blaLAT-3|blaLAT|hydrolase|CMY-2_family_cephalosporin-hydrolyzing_class_C_beta-lactamase_LAT-3	Class C beta-lactamases [ARO:3000076;ARO:3000019]	652.8
MB-RF042	FOX	695262108|WP_032489067.1|1|1|blaFOX-2|blaFOX|hydrolase|cephalosporin-hydrolyzing_class_C_beta-lactamase_FOX-2	FOX betalactamase (class C) [ARO:3000067]	891.5
MB-RF039	CMY-MOX-FOX	695262108|WP_032489067.1|1|1|blaFOX-2|blaFOX|hydrolase|cephalosporin-hydrolyzing_class_C_beta-lactamase_FOX-2	A grouping of related CMY, MOX, FOX betalactamase (class C)	737.6
MB-RF038	CMY-LAT-MOX-ACT-MIR-FOX	695262108|WP_032489067.1|1|1|blaFOX-2|blaFOX|hydrolase|cephalosporin-hydrolyzing_class_C_beta-lactamase_FOX-2	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	615.2
MB-RF036	ClassC-AmpC	695262108|WP_032489067.1|1|1|blaFOX-2|blaFOX|hydrolase|cephalosporin-hydrolyzing_class_C_beta-lactamase_FOX-2	Class C beta-lactamases [ARO:3000076;ARO:3000019]	592.5
MB-RF127	TEM	695262191|WP_032489150.1|1|1|blaTEM-60|blaTEM|hydrolase|class_A_extended-spectrum_beta-lactamase_TEM-60	TEM beta-lactamase (class a) [ARO:3000014]	659.5
MB-RF034	ClassA	695262191|WP_032489150.1|1|1|blaTEM-60|blaTEM|hydrolase|class_A_extended-spectrum_beta-lactamase_TEM-60	Class A beta-lactamase [ARO:3000078]	460.8
MB-RF030	CARB	695262209|WP_032489168.1|1|1|blaCARB-4|blaPSE|hydrolase|PSE_family_carbenicillin-hydrolyzing_class_A_beta-lactamase_CARB-4	CARB-PSE beta-lactamases (class a) [ARO:3000091;ARO:3000092]	502.9
MB-RF034	ClassA	695262209|WP_032489168.1|1|1|blaCARB-4|blaPSE|hydrolase|PSE_family_carbenicillin-hydrolyzing_class_A_beta-lactamase_CARB-4	Class A beta-lactamase [ARO:3000078]	325.7
MB-RF048	CTX-M	695262211|WP_032489170.1|1|1|blaCTX-M-6|blaCTX-M|hydrolase|class_A_extended-spectrum_beta-lactamase_CTX-M-6	CTX-M beta-lactamase (class a) [ARO:3000016]	605.5
MB-RF034	ClassA	695262211|WP_032489170.1|1|1|blaCTX-M-6|blaCTX-M|hydrolase|class_A_extended-spectrum_beta-lactamase_CTX-M-6	Class A beta-lactamase [ARO:3000078]	392.8
MB-RF048	CTX-M	695262212|WP_032489171.1|1|1|blaCTX-M-7|blaCTX-M|hydrolase|class_A_extended-spectrum_beta-lactamase_CTX-M-7	CTX-M beta-lactamase (class a) [ARO:3000016]	602.0
MB-RF034	ClassA	695262212|WP_032489171.1|1|1|blaCTX-M-7|blaCTX-M|hydrolase|class_A_extended-spectrum_beta-lactamase_CTX-M-7	Class A beta-lactamase [ARO:3000078]	389.0
MB-RF004	AAC6-I	695262229|WP_032489188.1|1|1|aac(6')-Iq|aac(6')-Iq|acetyltransferase|aminoglycoside_6'-N-acetyltransferase_AAC(6')-Iq	Aminoglycoside Acetyltransferase (AAC6-I) [ARO:3001207]	89.5
MB-RF011	Aminoglycoside	695262229|WP_032489188.1|1|1|aac(6')-Iq|aac(6')-Iq|acetyltransferase|aminoglycoside_6'-N-acetyltransferase_AAC(6')-Iq	Determinant of Aminoglycoside Resistance	24.3
MB-RF014	ANT3	695262349|WP_032489308.1|1|1|aadA1|aadA1|nucleotidyltransferase|ANT(3'')-Ia_family_aminoglycoside_nucleotidyltransferase_AadA1	Aminoglycoside Nucleotidyltransferase (ANT3) [ARO:3000232]	516.8
MB-RF012	ANT	695262349|WP_032489308.1|1|1|aadA1|aadA1|nucleotidyltransferase|ANT(3'')-Ia_family_aminoglycoside_nucleotidyltransferase_AadA1	Aminoglycoside Nucleotidyltransferase	489.4
MB-RF011	Aminoglycoside	695262349|WP_032489308.1|1|1|aadA1|aadA1|nucleotidyltransferase|ANT(3'')-Ia_family_aminoglycoside_nucleotidyltransferase_AadA1	Determinant of Aminoglycoside Resistance	400.1
MB-RF045	MIR	695262505|WP_032489464.1|1|1|blaMIR-1|blaMIR|hydrolase|cephalosporin-hydrolyzing_class_C_beta-lactamase_MIR-1	MIR betalactamase (class C) [ARO:3000058]	906.7
MB-RF038	CMY-LAT-MOX-ACT-MIR-FOX	695262505|WP_032489464.1|1|1|blaMIR-1|blaMIR|hydrolase|cephalosporin-hydrolyzing_class_C_beta-lactamase_MIR-1	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	651.4
MB-RF036	ClassC-AmpC	695262505|WP_032489464.1|1|1|blaMIR-1|blaMIR|hydrolase|cephalosporin-hydrolyzing_class_C_beta-lactamase_MIR-1	Class C beta-lactamases [ARO:3000076;ARO:3000019]	630.3
MB-RF048	CTX-M	695262518|WP_032489477.1|1|1|blaSFO-1|blaFONA|hydrolase|class_A_extended-spectrum_beta-lactamase_SFO-1	CTX-M beta-lactamase (class a) [ARO:3000016]	536.1
MB-RF034	ClassA	695262518|WP_032489477.1|1|1|blaSFO-1|blaFONA|hydrolase|class_A_extended-spectrum_beta-lactamase_SFO-1	Class A beta-lactamase [ARO:3000078]	383.3
MB-RF048	CTX-M	695262639|WP_032489598.1|1|1|blaCTX-M-8|blaCTX-M|hydrolase|class_A_extended-spectrum_beta-lactamase_CTX-M-8	CTX-M beta-lactamase (class a) [ARO:3000016]	615.5
MB-RF034	ClassA	695262639|WP_032489598.1|1|1|blaCTX-M-8|blaCTX-M|hydrolase|class_A_extended-spectrum_beta-lactamase_CTX-M-8	Class A beta-lactamase [ARO:3000078]	393.5
MB-RF127	TEM	695262655|WP_032489614.1|1|1|blaTEM-72|blaTEM|hydrolase|class_A_extended-spectrum_beta-lactamase_TEM-72	TEM beta-lactamase (class a) [ARO:3000014]	667.8
MB-RF034	ClassA	695262655|WP_032489614.1|1|1|blaTEM-72|blaTEM|hydrolase|class_A_extended-spectrum_beta-lactamase_TEM-72	Class A beta-lactamase [ARO:3000078]	472.0
MB-RF006	ABCAntibioticEffluxPump	695262680|WP_032489639.1|1|1|vga(A)|vga(A)|target_protection|ABC-F_type_ribosomal_protection_protein_Vga(A)	ATP-binding cassette (ABC) antibiotic efflux pump [ARO:0010001]	98.4
MB-RF057	ErmB	695262764|WP_032489723.1|1|1|erm(B)|erm(B)|target_modification|23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(B)	ErmB: Erm 23S ribosomal RNA methyltransferase: rRNA methyltransferase conferring antibiotic resistance [ARO:3000375]	572.5
MB-RF055	Erm23SRibosomalRNAMethyltransferase	695262764|WP_032489723.1|1|1|erm(B)|erm(B)|target_modification|23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(B)	Emr 23S ribosomal RNA methyltransferase: rRNA methyltransferase conferring antibiotic resistance [ARO:3000560]	265.9
MB-RF058	ErmC	695262764|WP_032489723.1|1|1|erm(B)|erm(B)|target_modification|23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(B)	ErmC: Erm 23S ribosomal RNA methyltransferase: rRNA methyltransferase conferring antibiotic resistance [ARO:3000250]	206.7
MB-RF042	FOX	695262768|WP_032489727.1|1|1|blaFOX-4|blaFOX|hydrolase|cephalosporin-hydrolyzing_class_C_beta-lactamase_FOX-4	FOX betalactamase (class C) [ARO:3000067]	889.8
MB-RF039	CMY-MOX-FOX	695262768|WP_032489727.1|1|1|blaFOX-4|blaFOX|hydrolase|cephalosporin-hydrolyzing_class_C_beta-lactamase_FOX-4	A grouping of related CMY, MOX, FOX betalactamase (class C)	729.1
MB-RF038	CMY-LAT-MOX-ACT-MIR-FOX	695262768|WP_032489727.1|1|1|blaFOX-4|blaFOX|hydrolase|cephalosporin-hydrolyzing_class_C_beta-lactamase_FOX-4	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	610.4
MB-RF036	ClassC-AmpC	695262768|WP_032489727.1|1|1|blaFOX-4|blaFOX|hydrolase|cephalosporin-hydrolyzing_class_C_beta-lactamase_FOX-4	Class C beta-lactamases [ARO:3000076;ARO:3000019]	587.5
MB-RF127	TEM	695262782|WP_032489741.1|1|1|blaTEM-68|blaTEM|hydrolase|inhibitor-resistant_class_A_extended-spectrum_beta-lactamase_TEM-68	TEM beta-lactamase (class a) [ARO:3000014]	667.2
MB-RF034	ClassA	695262782|WP_032489741.1|1|1|blaTEM-68|blaTEM|hydrolase|inhibitor-resistant_class_A_extended-spectrum_beta-lactamase_TEM-68	Class A beta-lactamase [ARO:3000078]	467.1
MB-RF152	vanR	695262784|WP_032489743.1|1|1|vanR-B|vanR-B|re-structuring_of_the_cell_wall|VanB-type_vancomycin_resistance_response_regulator_transcription_factor_VanR	"VanR: transcriptional activator regulating VanA, VanH and VanX" [ARO:3000574]	282.7
MB-RF155	vanW	695262785|WP_032489744.1|1|1|vanW-B|vanW-B|re-structuring_of_the_cell_wall|glycopeptide_resistance_accessory_protein_VanW-B	VanW: glycopeptide resistance gene [ARO:3000002]	558.2
MB-RF151	vanH	695262786|WP_032489745.1|1|1|vanH-B|vanH-B|re-structuring_of_the_cell_wall|D-lactate_dehydrogenase_VanH-B	VanH: D-specific alpha-ketoacid dehydrogenase that synthesizes D-lactate [ARO:3000006]	606.8
MB-RF150	vanD	695262787|WP_032489746.1|1|1|vanB|vanB|re-structuring_of_the_cell_wall|D-alanine--(R)-lactate_ligase_VanB	VanD: D-Ala-D-Ala ligase that can synthesize D-Ala-D-Lac [ARO:3000005]	670.8
MB-RF156	vanX	695262788|WP_032489747.1|1|1|vanX-B|vanX-B|re-structuring_of_the_cell_wall|D-Ala-D-Ala_dipeptidase_VanX-B	VanX: glycopeptide resistance gene [ARO:3000011]	372.1
MB-RF094	OXA-cluster1	695262794|WP_032489753.1|1|1|blaOXA-28|blaOXA-10_like|hydrolase|OXA-10_family_class_D_extended-spectrum_beta-lactamase_OXA-28	OXA beta-lactamase (cluster 1), part of ClassD beta-lactamase [ARO:3000017]	608.3
MB-RF037	ClassD	695262794|WP_032489753.1|1|1|blaOXA-28|blaOXA-10_like|hydrolase|OXA-10_family_class_D_extended-spectrum_beta-lactamase_OXA-28	Class D beta-lactamases [ARO:3000075;ARO:3000017]	344.7
MB-RF093	OXA	695262794|WP_032489753.1|1|1|blaOXA-28|blaOXA-10_like|hydrolase|OXA-10_family_class_D_extended-spectrum_beta-lactamase_OXA-28	OXA beta-lactamase, part of ClassD beta-lactamase [ARO:3000017]	335.0
MB-RF039	CMY-MOX-FOX	695263018|WP_032489888.1|1|1|blaMOX-1|blaMOX|hydrolase|CMY-1/MOX_family_class_C_beta-lactamase_MOX-1	A grouping of related CMY, MOX, FOX betalactamase (class C)	854.0
MB-RF038	CMY-LAT-MOX-ACT-MIR-FOX	695263018|WP_032489888.1|1|1|blaMOX-1|blaMOX|hydrolase|CMY-1/MOX_family_class_C_beta-lactamase_MOX-1	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	602.4
