Accession	family	query_name	Resfams_description
RF0057	CMY-LAT-MOX-ACT-MIR-FOX	gb|ACJ05688.1|ARO:3001830|ACT-7	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	717.0
RF0055	ClassC-AmpC	gb|ACJ05688.1|ARO:3001830|ACT-7	Class C beta-lactamases [ARO:3000076;ARO:3000019]	631.7
RF0038	Beta-lactamase	gb|ACJ05688.1|ARO:3001830|ACT-7	PF00144.19 Beta-lactamase [ARO:3000001]	292.9
RF0017	ACR_tran	gb|AAD51345.1|ARO:3003052|smeB	PF00873.14 AcrB/AcrD/AcrF family [ARO:3000216;ARO:3000491;ARO:3000502]	1202.8
RF0115	RND_efflux	gb|AAD51345.1|ARO:3003052|smeB	resistance-nodulation-cell division (RND) antibiotic efflux pump [ARO:0010004]	1050.1
RF0126	TEM	gb|AAM61953.1|ARO:3000968|TEM-105	TEM beta-lactamase (class a) [ARO:3000014]	671.2
RF0053	ClassA	gb|AAM61953.1|ARO:3000968|TEM-105	Class A beta-lactamase [ARO:3000078]	427.3
RF0039	Beta-lactamase2	gb|AAM61953.1|ARO:3000968|TEM-105	PF13354.1 Beta-lactamase enzyme family [ARO:3000001]	134.8
RF0038	Beta-lactamase	gb|AAM61953.1|ARO:3000968|TEM-105	PF00144.19 Beta-lactamase [ARO:3000001]	105.8
RF0056	ClassD	gb|AAP69225.1|ARO:3001781|OXA-47	Class D beta-lactamases [ARO:3000075;ARO:3000017]	276.2
RF0148	Transpeptidase	gb|AAP69225.1|ARO:3001781|OXA-47	PF00905.17 Penicillin binding protein transpeptidase domain [ARO:3000129]	147.9
RF0126	TEM	gb|AEL88240.1|ARO:3001050|TEM-190	TEM beta-lactamase (class a) [ARO:3000014]	663.7
RF0053	ClassA	gb|AEL88240.1|ARO:3001050|TEM-190	Class A beta-lactamase [ARO:3000078]	419.5
RF0039	Beta-lactamase2	gb|AEL88240.1|ARO:3001050|TEM-190	PF13354.1 Beta-lactamase enzyme family [ARO:3000001]	131.6
RF0038	Beta-lactamase	gb|AEL88240.1|ARO:3001050|TEM-190	PF00144.19 Beta-lactamase [ARO:3000001]	100.6
RF0080	IMP	gb|AIA58910.1|ARO:3002236|IMP-45	Plasmid mediated IMP-type carbapenemases (subclass B1 (metallo-) beta-lactamase) [ARO:3000020]	529.6
RF0123	SubclassB1	gb|AIA58910.1|ARO:3002236|IMP-45	"Subclass B1 (metallo-) beta-lactamase hydrolize penicillins, cephalosporins and carbapenems" [ARO:3000568]	305.0
RF0054	ClassB	gb|AIA58910.1|ARO:3002236|IMP-45	Class B beta-lactamase [ARO:3000004]	260.6
RF0124	SubclassB2	gb|AIA58910.1|ARO:3002236|IMP-45	Subclass B2 (metallo-) beta-lactamase selectively hydrolize carbapenems [ARO:3000570]	58.3
RF0085	Lactamase_B	gb|AIA58910.1|ARO:3002236|IMP-45	PF00753.22 Metallo-beta-lactamase superfamily [ARO:3000004]	51.2
RF0056	ClassD	gb|ABW95047.1|ARO:3001441|OXA-116	Class D beta-lactamases [ARO:3000075;ARO:3000017]	379.7
RF0148	Transpeptidase	gb|ABW95047.1|ARO:3001441|OXA-116	PF00905.17 Penicillin binding protein transpeptidase domain [ARO:3000129]	114.5
RF0119	SHV-LEN	gb|AJO16047.1|ARO:3003156|SHV-189	A grouping of the related SHV and LEN beta-lactamases (class a) [ARO:3000096]	664.2
RF0053	ClassA	gb|AJO16047.1|ARO:3003156|SHV-189	Class A beta-lactamase [ARO:3000078]	425.6
RF0039	Beta-lactamase2	gb|AJO16047.1|ARO:3003156|SHV-189	PF13354.1 Beta-lactamase enzyme family [ARO:3000001]	127.4
RF0038	Beta-lactamase	gb|AJO16047.1|ARO:3003156|SHV-189	PF00144.19 Beta-lactamase [ARO:3000001]	113.3
RF0119	SHV-LEN	gb|AAP82228.1|ARO:3001102|SHV-44	A grouping of the related SHV and LEN beta-lactamases (class a) [ARO:3000096]	664.7
RF0053	ClassA	gb|AAP82228.1|ARO:3001102|SHV-44	Class A beta-lactamase [ARO:3000078]	425.6
RF0039	Beta-lactamase2	gb|AAP82228.1|ARO:3001102|SHV-44	PF13354.1 Beta-lactamase enzyme family [ARO:3000001]	127.6
RF0038	Beta-lactamase	gb|AAP82228.1|ARO:3001102|SHV-44	PF00144.19 Beta-lactamase [ARO:3000001]	110.5
RF0056	ClassD	gb|ACX31141.1|ARO:3001454|OXA-149	Class D beta-lactamases [ARO:3000075;ARO:3000017]	394.2
RF0148	Transpeptidase	gb|ACX31141.1|ARO:3001454|OXA-149	PF00905.17 Penicillin binding protein transpeptidase domain [ARO:3000129]	114.6
RF0126	TEM	gb|AAL77062.1|ARO:3000974|TEM-111	TEM beta-lactamase (class a) [ARO:3000014]	669.6
RF0053	ClassA	gb|AAL77062.1|ARO:3000974|TEM-111	Class A beta-lactamase [ARO:3000078]	424.2
RF0039	Beta-lactamase2	gb|AAL77062.1|ARO:3000974|TEM-111	PF13354.1 Beta-lactamase enzyme family [ARO:3000001]	133.9
RF0038	Beta-lactamase	gb|AAL77062.1|ARO:3000974|TEM-111	PF00144.19 Beta-lactamase [ARO:3000001]	102.9
RF0102	MFS_1	gb|AAC36944.1|ARO:3003006|blt	PF07690.11 Major Facilitator Superfamily [ARO:0010002]	229.5
RF0103	MFS_3	gb|AAC36944.1|ARO:3003006|blt	PF05977.8 Transmembrane secretion effector [ARO:3000000]	19.6
RF0011	Acetyltransf_1	gb|AAA87229.1|ARO:3002558|AAC(6')-Ik	PF00583.19 Acetyltransferase (GNAT) family [ARO:3000000]	60.2
RF0016	Acetyltransf_9	gb|AAA87229.1|ARO:3002558|AAC(6')-Ik	PF13527.1 Acetyltransferase (GNAT) domain [ARO:3000000]	31.2
RF0015	Acetyltransf_8	gb|AAA87229.1|ARO:3002558|AAC(6')-Ik	PF13523.1 Acetyltransferase (GNAT) domain [ARO:3000000]	29.2
RF0014	Acetyltransf_7	gb|AAA87229.1|ARO:3002558|AAC(6')-Ik	PF13508.1 Acetyltransferase (GNAT) domain [ARO:3000000]	28.5
RF0056	ClassD	gb|ADX07745.1|ARO:3001665|OXA-200	Class D beta-lactamases [ARO:3000075;ARO:3000017]	393.5
RF0148	Transpeptidase	gb|ADX07745.1|ARO:3001665|OXA-200	PF00905.17 Penicillin binding protein transpeptidase domain [ARO:3000129]	116.0
RF0077	Glyoxalase	gb|BAP18892.1|ARO:3003210|FosA4	PF00903.20 Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily [ARO:3000000]	43.6
RF0056	ClassD	gb|AGC70814.1|ARO:3001791|OXA-247	Class D beta-lactamases [ARO:3000075;ARO:3000017]	341.7
RF0148	Transpeptidase	gb|AGC70814.1|ARO:3001791|OXA-247	PF00905.17 Penicillin binding protein transpeptidase domain [ARO:3000129]	131.1
RF0149	vanA	gb|AAA65956.1|ARO:3000010|vanA	VanA: D-Ala-D-Ala ligase that can synthesize D-Ala-D-Lac [ARO:3000010]	803.8
RF0144	D_ala_D_ala	gb|AAA65956.1|ARO:3000010|vanA	TIGR01205 D ala D alaTIGR: D-alanine--D-alanine ligase [ARO:3000000]	305.8
RF0060	Dala_Dala_lig_C	gb|AAA65956.1|ARO:3000010|vanA	PF07478.8 D-ala D-ala ligase C-terminus [ARO:3000000]	252.0
RF0061	Dala_Dala_lig_N	gb|AAA65956.1|ARO:3000010|vanA	PF01820.16 D-ala D-ala ligase N-terminus [ARO:3000000]	115.7
RF0080	IMP	gb|AAK59385.1|ARO:3002200|IMP-9	Plasmid mediated IMP-type carbapenemases (subclass B1 (metallo-) beta-lactamase) [ARO:3000020]	530.8
RF0123	SubclassB1	gb|AAK59385.1|ARO:3002200|IMP-9	"Subclass B1 (metallo-) beta-lactamase hydrolize penicillins, cephalosporins and carbapenems" [ARO:3000568]	303.2
RF0054	ClassB	gb|AAK59385.1|ARO:3002200|IMP-9	Class B beta-lactamase [ARO:3000004]	259.5
RF0124	SubclassB2	gb|AAK59385.1|ARO:3002200|IMP-9	Subclass B2 (metallo-) beta-lactamase selectively hydrolize carbapenems [ARO:3000570]	55.3
RF0085	Lactamase_B	gb|AAK59385.1|ARO:3002200|IMP-9	PF00753.22 Metallo-beta-lactamase superfamily [ARO:3000004]	50.1
RF0156	vanT	gb|AEP40502.2|ARO:3002975|vanTN	"VanT: membrane bound serine racemase, converting L-serine to D-serine" [ARO:3000372]	853.7
RF0119	SHV-LEN	gb|AFK93491.1|ARO:3001345|SHV-144	A grouping of the related SHV and LEN beta-lactamases (class a) [ARO:3000096]	666.8
RF0053	ClassA	gb|AFK93491.1|ARO:3001345|SHV-144	Class A beta-lactamase [ARO:3000078]	428.2
RF0039	Beta-lactamase2	gb|AFK93491.1|ARO:3001345|SHV-144	PF13354.1 Beta-lactamase enzyme family [ARO:3000001]	125.5
RF0038	Beta-lactamase	gb|AFK93491.1|ARO:3001345|SHV-144	PF00144.19 Beta-lactamase [ARO:3000001]	109.2
RF0119	SHV-LEN	gb|AAA87176.1|ARO:3001066|SHV-7	A grouping of the related SHV and LEN beta-lactamases (class a) [ARO:3000096]	664.0
RF0053	ClassA	gb|AAA87176.1|ARO:3001066|SHV-7	Class A beta-lactamase [ARO:3000078]	423.8
RF0039	Beta-lactamase2	gb|AAA87176.1|ARO:3001066|SHV-7	PF13354.1 Beta-lactamase enzyme family [ARO:3000001]	127.1
RF0038	Beta-lactamase	gb|AAA87176.1|ARO:3001066|SHV-7	PF00144.19 Beta-lactamase [ARO:3000001]	111.6
RF0056	ClassD	gb|CCW28916.1|ARO:3001504|OXA-309	Class D beta-lactamases [ARO:3000075;ARO:3000017]	348.7
RF0148	Transpeptidase	gb|CCW28916.1|ARO:3001504|OXA-309	PF00905.17 Penicillin binding protein transpeptidase domain [ARO:3000129]	119.0
RF0113	Qnr	gb|ABI50486.1|ARO:3002707|QnrA1	quninolone resistance protein (Qnr): antibiotic target protection protein [ARO:3000419]	443.4
RF0057	CMY-LAT-MOX-ACT-MIR-FOX	gb|CAB36900.1|ARO:3002018|CMY-7	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	782.3
RF0055	ClassC-AmpC	gb|CAB36900.1|ARO:3002018|CMY-7	Class C beta-lactamases [ARO:3000076;ARO:3000019]	651.4
RF0038	Beta-lactamase	gb|CAB36900.1|ARO:3002018|CMY-7	PF00144.19 Beta-lactamase [ARO:3000001]	292.7
RF0057	CMY-LAT-MOX-ACT-MIR-FOX	gb|AHL39324.1|ARO:3002095|CMY-82	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	769.9
RF0055	ClassC-AmpC	gb|AHL39324.1|ARO:3002095|CMY-82	Class C beta-lactamases [ARO:3000076;ARO:3000019]	649.3
RF0038	Beta-lactamase	gb|AHL39324.1|ARO:3002095|CMY-82	PF00144.19 Beta-lactamase [ARO:3000001]	292.1
RF0008	ABC_tran	gb|AAR96051.1|ARO:3002894|otrC	PF00005.22 ABC transporter [ARO:0010001]	46.6
RF0063	DHFR_1	gb|AAP74961.2|ARO:3002854|dfrA1	PF00186.14 Dihydrofolate reductase [ARO:3000745]	142.8
RF0113	Qnr	gb|AHX97725.1|ARO:3002786|QnrB74	quninolone resistance protein (Qnr): antibiotic target protection protein [ARO:3000419]	365.3
RF0011	Acetyltransf_1	gb|AAD52985.1|ARO:3002570|AAC(6')-Iz	PF00583.19 Acetyltransferase (GNAT) family [ARO:3000000]	55.2
RF0015	Acetyltransf_8	gb|AAD52985.1|ARO:3002570|AAC(6')-Iz	PF13523.1 Acetyltransferase (GNAT) domain [ARO:3000000]	33.6
RF0014	Acetyltransf_7	gb|AAD52985.1|ARO:3002570|AAC(6')-Iz	PF13508.1 Acetyltransferase (GNAT) domain [ARO:3000000]	30.5
RF0016	Acetyltransf_9	gb|AAD52985.1|ARO:3002570|AAC(6')-Iz	PF13527.1 Acetyltransferase (GNAT) domain [ARO:3000000]	25.5
RF0158	vanX	gb|ACL82962.1|ARO:3002953|vanXM	VanX: glycopeptide resistance gene [ARO:3000011]	381.2
RF0008	ABC_tran	gb|AAA26832.1|ARO:3002827|tlrC	PF00005.22 ABC transporter [ARO:0010001]	147.1
RF0059	CTXM	gb|ACI29345.1|ARO:3001944|CTX-M-83	CTX-M beta-lactamase (class a) [ARO:3000016]	627.5
RF0053	ClassA	gb|ACI29345.1|ARO:3001944|CTX-M-83	Class A beta-lactamase [ARO:3000078]	426.9
RF0039	Beta-lactamase2	gb|ACI29345.1|ARO:3001944|CTX-M-83	PF13354.1 Beta-lactamase enzyme family [ARO:3000001]	144.3
RF0038	Beta-lactamase	gb|ACI29345.1|ARO:3001944|CTX-M-83	PF00144.19 Beta-lactamase [ARO:3000001]	115.8
RF0126	TEM	gb|AJO16045.1|ARO:3001392|TEM-215	TEM beta-lactamase (class a) [ARO:3000014]	670.1
RF0053	ClassA	gb|AJO16045.1|ARO:3001392|TEM-215	Class A beta-lactamase [ARO:3000078]	427.6
RF0039	Beta-lactamase2	gb|AJO16045.1|ARO:3001392|TEM-215	PF13354.1 Beta-lactamase enzyme family [ARO:3000001]	135.8
RF0038	Beta-lactamase	gb|AJO16045.1|ARO:3001392|TEM-215	PF00144.19 Beta-lactamase [ARO:3000001]	107.9
RF0126	TEM	gb|CAA46345.1|ARO:3000894|TEM-24	TEM beta-lactamase (class a) [ARO:3000014]	667.4
RF0053	ClassA	gb|CAA46345.1|ARO:3000894|TEM-24	Class A beta-lactamase [ARO:3000078]	424.3
RF0039	Beta-lactamase2	gb|CAA46345.1|ARO:3000894|TEM-24	PF13354.1 Beta-lactamase enzyme family [ARO:3000001]	133.7
RF0038	Beta-lactamase	gb|CAA46345.1|ARO:3000894|TEM-24	PF00144.19 Beta-lactamase [ARO:3000001]	104.3
RF0056	ClassD	gb|CCJ32598.1|ARO:3001675|OXA-250	Class D beta-lactamases [ARO:3000075;ARO:3000017]	389.7
RF0148	Transpeptidase	gb|CCJ32598.1|ARO:3001675|OXA-250	PF00905.17 Penicillin binding protein transpeptidase domain [ARO:3000129]	114.5
RF0126	TEM	gb|AEL79515.1|ARO:3001049|TEM-189	TEM beta-lactamase (class a) [ARO:3000014]	670.7
RF0053	ClassA	gb|AEL79515.1|ARO:3001049|TEM-189	Class A beta-lactamase [ARO:3000078]	424.7
RF0039	Beta-lactamase2	gb|AEL79515.1|ARO:3001049|TEM-189	PF13354.1 Beta-lactamase enzyme family [ARO:3000001]	133.1
RF0038	Beta-lactamase	gb|AEL79515.1|ARO:3001049|TEM-189	PF00144.19 Beta-lactamase [ARO:3000001]	106.3
RF0059	CTXM	gb|ACR56321.1|ARO:3001949|CTX-M-89	CTX-M beta-lactamase (class a) [ARO:3000016]	612.9
RF0053	ClassA	gb|ACR56321.1|ARO:3001949|CTX-M-89	Class A beta-lactamase [ARO:3000078]	410.9
RF0039	Beta-lactamase2	gb|ACR56321.1|ARO:3001949|CTX-M-89	PF13354.1 Beta-lactamase enzyme family [ARO:3000001]	128.7
RF0038	Beta-lactamase	gb|ACR56321.1|ARO:3001949|CTX-M-89	PF00144.19 Beta-lactamase [ARO:3000001]	97.2
RF0148	Transpeptidase	gb|ACR56321.1|ARO:3001949|CTX-M-89	PF00905.17 Penicillin binding protein transpeptidase domain [ARO:3000129]	24.1
RF0080	IMP	gb|AEH41427.1|ARO:3002218|IMP-27	Plasmid mediated IMP-type carbapenemases (subclass B1 (metallo-) beta-lactamase) [ARO:3000020]	515.5
RF0123	SubclassB1	gb|AEH41427.1|ARO:3002218|IMP-27	"Subclass B1 (metallo-) beta-lactamase hydrolize penicillins, cephalosporins and carbapenems" [ARO:3000568]	304.2
RF0054	ClassB	gb|AEH41427.1|ARO:3002218|IMP-27	Class B beta-lactamase [ARO:3000004]	253.4
RF0124	SubclassB2	gb|AEH41427.1|ARO:3002218|IMP-27	Subclass B2 (metallo-) beta-lactamase selectively hydrolize carbapenems [ARO:3000570]	65.1
RF0085	Lactamase_B	gb|AEH41427.1|ARO:3002218|IMP-27	PF00753.22 Metallo-beta-lactamase superfamily [ARO:3000004]	52.0
RF0056	ClassD	gb|AGW16417.1|ARO:3001523|OXA-335	Class D beta-lactamases [ARO:3000075;ARO:3000017]	350.5
RF0148	Transpeptidase	gb|AGW16417.1|ARO:3001523|OXA-335	PF00905.17 Penicillin binding protein transpeptidase domain [ARO:3000129]	114.1
RF0119	SHV-LEN	gb|AFN88952.1|ARO:3001185|SHV-145	A grouping of the related SHV and LEN beta-lactamases (class a) [ARO:3000096]	665.0
RF0053	ClassA	gb|AFN88952.1|ARO:3001185|SHV-145	Class A beta-lactamase [ARO:3000078]	423.2
RF0039	Beta-lactamase2	gb|AFN88952.1|ARO:3001185|SHV-145	PF13354.1 Beta-lactamase enzyme family [ARO:3000001]	123.1
RF0038	Beta-lactamase	gb|AFN88952.1|ARO:3001185|SHV-145	PF00144.19 Beta-lactamase [ARO:3000001]	104.7
RF0027	ANT3	gb|CAJ32504.1|ARO:3002606|aadA6	Aminoglycoside Nucleotidyltransferase (ANT3) [ARO:3000232]	497.4
RF0166	ANT	gb|CAJ32504.1|ARO:3002606|aadA6	Aminoglycoside Nucleotidyltransferase	317.9
RF0059	CTXM	gb|AFJ59956.1|ARO:3001988|CTX-M-129	CTX-M beta-lactamase (class a) [ARO:3000016]	626.1
RF0053	ClassA	gb|AFJ59956.1|ARO:3001988|CTX-M-129	Class A beta-lactamase [ARO:3000078]	426.0
RF0039	Beta-lactamase2	gb|AFJ59956.1|ARO:3001988|CTX-M-129	PF13354.1 Beta-lactamase enzyme family [ARO:3000001]	144.1
RF0038	Beta-lactamase	gb|AFJ59956.1|ARO:3001988|CTX-M-129	PF00144.19 Beta-lactamase [ARO:3000001]	120.2
RF0113	Qnr	gb|BAN04743.1|ARO:3002773|QnrB60	quninolone resistance protein (Qnr): antibiotic target protection protein [ARO:3000419]	361.7
RF0119	SHV-LEN	gb|AHA80963.1|ARO:3001361|SHV-178	A grouping of the related SHV and LEN beta-lactamases (class a) [ARO:3000096]	665.7
RF0053	ClassA	gb|AHA80963.1|ARO:3001361|SHV-178	Class A beta-lactamase [ARO:3000078]	426.4
RF0039	Beta-lactamase2	gb|AHA80963.1|ARO:3001361|SHV-178	PF13354.1 Beta-lactamase enzyme family [ARO:3000001]	125.0
RF0038	Beta-lactamase	gb|AHA80963.1|ARO:3001361|SHV-178	PF00144.19 Beta-lactamase [ARO:3000001]	110.2
RF0095	Methyltransf_18	gb|ABW06859.1|ARO:3000603|Erm(41)	PF12847.2 Methyltransferase domain [ARO:3000000]	32.0
RF0062	DHA	gb|AAR87489.1|ARO:3002134|DHA-3	DHA beta-lactamase (class c) [ARO:3000068]	898.8
RF0055	ClassC-AmpC	gb|AAR87489.1|ARO:3002134|DHA-3	Class C beta-lactamases [ARO:3000076;ARO:3000019]	560.9
RF0038	Beta-lactamase	gb|AAR87489.1|ARO:3002134|DHA-3	PF00144.19 Beta-lactamase [ARO:3000001]	273.0
RF0056	ClassD	gb|AHF71363.1|ARO:3001774|OXA-370	Class D beta-lactamases [ARO:3000075;ARO:3000017]	352.9
RF0148	Transpeptidase	gb|AHF71363.1|ARO:3001774|OXA-370	PF00905.17 Penicillin binding protein transpeptidase domain [ARO:3000129]	132.4
RF0059	CTXM	gb|AAT70415.1|ARO:3001899|CTX-M-37	CTX-M beta-lactamase (class a) [ARO:3000016]	629.1
RF0053	ClassA	gb|AAT70415.1|ARO:3001899|CTX-M-37	Class A beta-lactamase [ARO:3000078]	422.4
RF0039	Beta-lactamase2	gb|AAT70415.1|ARO:3001899|CTX-M-37	PF13354.1 Beta-lactamase enzyme family [ARO:3000001]	144.7
RF0038	Beta-lactamase	gb|AAT70415.1|ARO:3001899|CTX-M-37	PF00144.19 Beta-lactamase [ARO:3000001]	109.7
RF0057	CMY-LAT-MOX-ACT-MIR-FOX	gb|AFK73437.1|ARO:3002089|CMY-76	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	771.4
RF0055	ClassC-AmpC	gb|AFK73437.1|ARO:3002089|CMY-76	Class C beta-lactamases [ARO:3000076;ARO:3000019]	647.3
RF0038	Beta-lactamase	gb|AFK73437.1|ARO:3002089|CMY-76	PF00144.19 Beta-lactamase [ARO:3000001]	287.1
RF0056	ClassD	gb|AEV91552.1|ARO:3001712|OXA-213	Class D beta-lactamases [ARO:3000075;ARO:3000017]	364.5
RF0148	Transpeptidase	gb|AEV91552.1|ARO:3001712|OXA-213	PF00905.17 Penicillin binding protein transpeptidase domain [ARO:3000129]	109.6
RF0133	TetM-TetW-TetO-TetS	gb|AAA23033.2|ARO:3000190|tetO	"tetM, tetW, tetO, and tetS: tetracycline resistance ribosomal protection protein" [ARO:3000186;ARO:3000194;ARO:3000190;ARO:3000192]	1222.4
RF0135	tet_ribosomoal_protect	gb|AAA23033.2|ARO:3000190|tetO	tetracycline resistance ribosomal protection protein: protect RNA-polymerase from tetracycline inhibition [ARO:0000002]	1099.5
RF0119	SHV-LEN	gb|AFQ23970.1|ARO:3001203|SHV-165	A grouping of the related SHV and LEN beta-lactamases (class a) [ARO:3000096]	665.0
RF0053	ClassA	gb|AFQ23970.1|ARO:3001203|SHV-165	Class A beta-lactamase [ARO:3000078]	423.7
RF0039	Beta-lactamase2	gb|AFQ23970.1|ARO:3001203|SHV-165	PF13354.1 Beta-lactamase enzyme family [ARO:3000001]	127.1
RF0038	Beta-lactamase	gb|AFQ23970.1|ARO:3001203|SHV-165	PF00144.19 Beta-lactamase [ARO:3000001]	112.6
RF0059	CTXM	gb|ADY02555.1|ARO:3001963|CTX-M-104	CTX-M beta-lactamase (class a) [ARO:3000016]	627.9
RF0053	ClassA	gb|ADY02555.1|ARO:3001963|CTX-M-104	Class A beta-lactamase [ARO:3000078]	427.8
RF0039	Beta-lactamase2	gb|ADY02555.1|ARO:3001963|CTX-M-104	PF13354.1 Beta-lactamase enzyme family [ARO:3000001]	144.5
RF0038	Beta-lactamase	gb|ADY02555.1|ARO:3001963|CTX-M-104	PF00144.19 Beta-lactamase [ARO:3000001]	117.2
RF0056	ClassD	gb|ACD84990.1|ARO:3001653|OXA-132	Class D beta-lactamases [ARO:3000075;ARO:3000017]	394.4
RF0148	Transpeptidase	gb|ACD84990.1|ARO:3001653|OXA-132	PF00905.17 Penicillin binding protein transpeptidase domain [ARO:3000129]	112.2
RF0055	ClassC-AmpC	gb|AAF86691.1|ARO:3001816|ACC-2	Class C beta-lactamases [ARO:3000076;ARO:3000019]	525.5
RF0038	Beta-lactamase	gb|AAF86691.1|ARO:3001816|ACC-2	PF00144.19 Beta-lactamase [ARO:3000001]	245.2
RF0126	TEM	gb|ACJ43254.1|ARO:3000926|TEM-57	TEM beta-lactamase (class a) [ARO:3000014]	670.7
RF0053	ClassA	gb|ACJ43254.1|ARO:3000926|TEM-57	Class A beta-lactamase [ARO:3000078]	429.0
RF0039	Beta-lactamase2	gb|ACJ43254.1|ARO:3000926|TEM-57	PF13354.1 Beta-lactamase enzyme family [ARO:3000001]	137.2
RF0038	Beta-lactamase	gb|ACJ43254.1|ARO:3000926|TEM-57	PF00144.19 Beta-lactamase [ARO:3000001]	110.6
RF0056	ClassD	gb|ABC26006.1|ARO:3001624|OXA-84	Class D beta-lactamases [ARO:3000075;ARO:3000017]	393.9
RF0148	Transpeptidase	gb|ABC26006.1|ARO:3001624|OXA-84	PF00905.17 Penicillin binding protein transpeptidase domain [ARO:3000129]	115.2
RF0057	CMY-LAT-MOX-ACT-MIR-FOX	gb|AFK73455.1|ARO:3002097|CMY-84	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	772.3
RF0055	ClassC-AmpC	gb|AFK73455.1|ARO:3002097|CMY-84	Class C beta-lactamases [ARO:3000076;ARO:3000019]	648.7
RF0038	Beta-lactamase	gb|AFK73455.1|ARO:3002097|CMY-84	PF00144.19 Beta-lactamase [ARO:3000001]	290.9
RF0113	Qnr	gb|AFA52643.1|ARO:3002758|QnrB43	quninolone resistance protein (Qnr): antibiotic target protection protein [ARO:3000419]	373.7
RF0126	TEM	gb|AAQ93490.1|ARO:3000985|TEM-123	TEM beta-lactamase (class a) [ARO:3000014]	659.8
RF0053	ClassA	gb|AAQ93490.1|ARO:3000985|TEM-123	Class A beta-lactamase [ARO:3000078]	418.1
RF0039	Beta-lactamase2	gb|AAQ93490.1|ARO:3000985|TEM-123	PF13354.1 Beta-lactamase enzyme family [ARO:3000001]	131.3
RF0038	Beta-lactamase	gb|AAQ93490.1|ARO:3000985|TEM-123	PF00144.19 Beta-lactamase [ARO:3000001]	102.4
RF0002	AAC3	gb|AAA25334.1|ARO:3002543|AAC(3)-IXa	Aminoglycoside Acetyltransferase (AAC3) [ARO:3000322]	440.8
RF0031	Antibiotic_NAT	gb|AAA25334.1|ARO:3002543|AAC(3)-IXa	PF02522.9 Aminoglycoside 3-N-acetyltransferase [ARO:3000121]	274.2
RF0056	ClassD	gb|ADI58617.1|ARO:3001657|OXA-173	Class D beta-lactamases [ARO:3000075;ARO:3000017]	394.6
RF0148	Transpeptidase	gb|ADI58617.1|ARO:3001657|OXA-173	PF00905.17 Penicillin binding protein transpeptidase domain [ARO:3000129]	118.7
RF0059	CTXM	gb|ABP04245.1|ARO:3001923|CTX-M-62	CTX-M beta-lactamase (class a) [ARO:3000016]	630.5
RF0053	ClassA	gb|ABP04245.1|ARO:3001923|CTX-M-62	Class A beta-lactamase [ARO:3000078]	421.2
RF0039	Beta-lactamase2	gb|ABP04245.1|ARO:3001923|CTX-M-62	PF13354.1 Beta-lactamase enzyme family [ARO:3000001]	142.9
RF0038	Beta-lactamase	gb|ABP04245.1|ARO:3001923|CTX-M-62	PF00144.19 Beta-lactamase [ARO:3000001]	107.5
RF0126	TEM	gb|AAM28884.1|ARO:3000971|TEM-108	TEM beta-lactamase (class a) [ARO:3000014]	660.8
RF0053	ClassA	gb|AAM28884.1|ARO:3000971|TEM-108	Class A beta-lactamase [ARO:3000078]	416.9
RF0039	Beta-lactamase2	gb|AAM28884.1|ARO:3000971|TEM-108	PF13354.1 Beta-lactamase enzyme family [ARO:3000001]	131.1
RF0038	Beta-lactamase	gb|AAM28884.1|ARO:3000971|TEM-108	PF00144.19 Beta-lactamase [ARO:3000001]	98.8
RF0059	CTXM	gb|AAL02127.1|ARO:3001878|CTX-M-15	CTX-M beta-lactamase (class a) [ARO:3000016]	631.1
RF0053	ClassA	gb|AAL02127.1|ARO:3001878|CTX-M-15	Class A beta-lactamase [ARO:3000078]	421.9
RF0039	Beta-lactamase2	gb|AAL02127.1|ARO:3001878|CTX-M-15	PF13354.1 Beta-lactamase enzyme family [ARO:3000001]	144.4
RF0038	Beta-lactamase	gb|AAL02127.1|ARO:3001878|CTX-M-15	PF00144.19 Beta-lactamase [ARO:3000001]	111.2
RF0119	SHV-LEN	gb|AFQ23969.1|ARO:3001202|SHV-163	A grouping of the related SHV and LEN beta-lactamases (class a) [ARO:3000096]	664.7
RF0053	ClassA	gb|AFQ23969.1|ARO:3001202|SHV-163	Class A beta-lactamase [ARO:3000078]	424.3
RF0039	Beta-lactamase2	gb|AFQ23969.1|ARO:3001202|SHV-163	PF13354.1 Beta-lactamase enzyme family [ARO:3000001]	127.5
