Accession	family	query_name	Resfams_description
RF0004	AAC6-I	798836135|WP_045890872.1|1|1|aacA56|aac(6')_Ia_fam|acetyltransferase|AAC(6')-Ia_family_aminoglycoside_6'-N-acetyltransferase_AacA56	Aminoglycoside Acetyltransferase (AAC6-I) [ARO:3001207]	266.9
RF0011	Acetyltransf_1	798836135|WP_045890872.1|1|1|aacA56|aac(6')_Ia_fam|acetyltransferase|AAC(6')-Ia_family_aminoglycoside_6'-N-acetyltransferase_AacA56	PF00583.19 Acetyltransferase (GNAT) family [ARO:3000000]	53.1
RF0014	Acetyltransf_7	798836135|WP_045890872.1|1|1|aacA56|aac(6')_Ia_fam|acetyltransferase|AAC(6')-Ia_family_aminoglycoside_6'-N-acetyltransferase_AacA56	PF13508.1 Acetyltransferase (GNAT) domain [ARO:3000000]	32.3
RF0063	DHFR_1	798885142|WP_045899678.1|1|1|dfr7|dfr7|insensitivity|trimethoprim-resistant_dihydrofolate_reductase_Dfr7	PF00186.14 Dihydrofolate reductase [ARO:3000745]	136.9
RF0076	GES	798957906|WP_045912044.1|1|1|blaGES-2|blaGES|hydrolase|class_A_extended-spectrum_beta-lactamase_GES-2	GES beta-lactamase (class a) [ARO:3000066]	677.7
RF0053	ClassA	798957906|WP_045912044.1|1|1|blaGES-2|blaGES|hydrolase|class_A_extended-spectrum_beta-lactamase_GES-2	Class A beta-lactamase [ARO:3000078]	326.1
RF0039	Beta-lactamase2	798957906|WP_045912044.1|1|1|blaGES-2|blaGES|hydrolase|class_A_extended-spectrum_beta-lactamase_GES-2	PF13354.1 Beta-lactamase enzyme family [ARO:3000001]	131.4
RF0038	Beta-lactamase	798957906|WP_045912044.1|1|1|blaGES-2|blaGES|hydrolase|class_A_extended-spectrum_beta-lactamase_GES-2	PF00144.19 Beta-lactamase [ARO:3000001]	62.7
RF0011	Acetyltransf_1	805306315|WP_046095284.1|1|1|aac(3)-XI|aac(3)-XI|acetyltransferase|aminoglycoside_N-acetyltransferase_AAC(3)-XI	PF00583.19 Acetyltransferase (GNAT) family [ARO:3000000]	50.4
RF0014	Acetyltransf_7	805306315|WP_046095284.1|1|1|aac(3)-XI|aac(3)-XI|acetyltransferase|aminoglycoside_N-acetyltransferase_AAC(3)-XI	PF13508.1 Acetyltransferase (GNAT) domain [ARO:3000000]	35.9
RF0057	CMY-LAT-MOX-ACT-MIR-FOX	808791368|WP_046275846.1|1|1|blaCMY-70|blaCMY|hydrolase|class_C_beta-lactamase_CMY-70	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	768.5
RF0055	ClassC-AmpC	808791368|WP_046275846.1|1|1|blaCMY-70|blaCMY|hydrolase|class_C_beta-lactamase_CMY-70	Class C beta-lactamases [ARO:3000076;ARO:3000019]	649.1
RF0038	Beta-lactamase	808791368|WP_046275846.1|1|1|blaCMY-70|blaCMY|hydrolase|class_C_beta-lactamase_CMY-70	PF00144.19 Beta-lactamase [ARO:3000001]	290.1
RF0079	HTH_AraC	81248217|ABB68924.1|1|1|virF|virF||AraC_family_invasion_system_transcriptional_regulator_VirF	"PF00165.18 Bacterial regulatory helix-turn-helix proteins, AraC family" [ARO:3000000]	57.1
RF0084	L1	815697313|WP_046430859.1|1|1|blaL1|blaL1|hydrolase|L1_family_subclass_B3_metallo-beta-lactamase	L1 beta-lactamase (subclass B3 (metallo-) beta-lactamase) [ARO:3000582]	588.9
RF0125	SubclassB3	815697313|WP_046430859.1|1|1|blaL1|blaL1|hydrolase|L1_family_subclass_B3_metallo-beta-lactamase	"Subclass B3 (metallo-) beta-lactamase hydrolize penicillins, cephalosporins and carbapenems" [ARO:3000571]	382.4
RF0054	ClassB	815697313|WP_046430859.1|1|1|blaL1|blaL1|hydrolase|L1_family_subclass_B3_metallo-beta-lactamase	Class B beta-lactamase [ARO:3000004]	208.0
RF0085	Lactamase_B	815697313|WP_046430859.1|1|1|blaL1|blaL1|hydrolase|L1_family_subclass_B3_metallo-beta-lactamase	PF00753.22 Metallo-beta-lactamase superfamily [ARO:3000004]	72.0
RF0012	Acetyltransf_3	817129630|WP_046502149.1|1|1|aac(6')_Strep|aac(6')_Strep|acetyltransferase|aminoglycoside_6'-N-acetyltransferase	PF13302.1 Acetyltransferase (GNAT) domain [ARO:3000000]	42.5
RF0011	Acetyltransf_1	817129630|WP_046502149.1|1|1|aac(6')_Strep|aac(6')_Strep|acetyltransferase|aminoglycoside_6'-N-acetyltransferase	PF00583.19 Acetyltransferase (GNAT) family [ARO:3000000]	41.9
RF0015	Acetyltransf_8	817129630|WP_046502149.1|1|1|aac(6')_Strep|aac(6')_Strep|acetyltransferase|aminoglycoside_6'-N-acetyltransferase	PF13523.1 Acetyltransferase (GNAT) domain [ARO:3000000]	38.8
RF0013	Acetyltransf_4	817129630|WP_046502149.1|1|1|aac(6')_Strep|aac(6')_Strep|acetyltransferase|aminoglycoside_6'-N-acetyltransferase	PF13420.1 Acetyltransferase (GNAT) domain [ARO:3000000]	27.8
RF0119	SHV-LEN	817653623|WP_046619698.1|1|1|blaLEN-7|blaLEN|hydrolase|class_A_beta-lactamase_LEN-7	A grouping of the related SHV and LEN beta-lactamases (class a) [ARO:3000096]	613.8
RF0053	ClassA	817653623|WP_046619698.1|1|1|blaLEN-7|blaLEN|hydrolase|class_A_beta-lactamase_LEN-7	Class A beta-lactamase [ARO:3000078]	408.4
RF0039	Beta-lactamase2	817653623|WP_046619698.1|1|1|blaLEN-7|blaLEN|hydrolase|class_A_beta-lactamase_LEN-7	PF13354.1 Beta-lactamase enzyme family [ARO:3000001]	127.2
RF0038	Beta-lactamase	817653623|WP_046619698.1|1|1|blaLEN-7|blaLEN|hydrolase|class_A_beta-lactamase_LEN-7	PF00144.19 Beta-lactamase [ARO:3000001]	112.9
RF0027	ANT3	817656445|WP_046622360.1|1|1|aadA1|aadA1|nucleotidyltransferase|ANT(3'')-Ia_family_aminoglycoside_nucleotidyltransferase_AadA1	Aminoglycoside Nucleotidyltransferase (ANT3) [ARO:3000232]	553.4
RF0166	ANT	817656445|WP_046622360.1|1|1|aadA1|aadA1|nucleotidyltransferase|ANT(3'')-Ia_family_aminoglycoside_nucleotidyltransferase_AadA1	Aminoglycoside Nucleotidyltransferase	365.8
RF0056	ClassD	817698425|WP_046661070.1|1|1|blaOXA-107|blaOXA-51_like|hydrolase|OXA-51_family_carbapenem-hydrolyzing_class_D_beta-lactamase_OXA-107	Class D beta-lactamases [ARO:3000075;ARO:3000017]	392.7
RF0148	Transpeptidase	817698425|WP_046661070.1|1|1|blaOXA-107|blaOXA-51_like|hydrolase|OXA-51_family_carbapenem-hydrolyzing_class_D_beta-lactamase_OXA-107	PF00905.17 Penicillin binding protein transpeptidase domain [ARO:3000129]	114.2
RF0075	FmrO	817701678|WP_046664169.1|1|1|rmtH|rmtH|target_modification|RmtH_family_16S_rRNA_(guanine(1405)-N(7))-methyltransferase	PF07091.6 Ribosomal RNA methyltransferase (FmrO) [ARO:3000000]	238.1
RF0011	Acetyltransf_1	817735110|WP_046687856.1|1|1|aac(6')_Serra|aac(6')_Serra|acetyltransferase|aminoglycoside_6'-N-acetyltransferase	PF00583.19 Acetyltransferase (GNAT) family [ARO:3000000]	52.5
RF0015	Acetyltransf_8	817735110|WP_046687856.1|1|1|aac(6')_Serra|aac(6')_Serra|acetyltransferase|aminoglycoside_6'-N-acetyltransferase	PF13523.1 Acetyltransferase (GNAT) domain [ARO:3000000]	42.8
RF0055	ClassC-AmpC	818247024|WP_046693238.1|1|1|blaADC-181|blaADC|hydrolase|class_C_beta-lactamase_ADC-181	Class C beta-lactamases [ARO:3000076;ARO:3000019]	547.5
RF0038	Beta-lactamase	818247024|WP_046693238.1|1|1|blaADC-181|blaADC|hydrolase|class_C_beta-lactamase_ADC-181	PF00144.19 Beta-lactamase [ARO:3000001]	219.8
RF0053	ClassA	820902263|WP_046808255.1|1|1|blaFONA-1|blaFONA|hydrolase|class_A_beta-lactamase_FONA-1	Class A beta-lactamase [ARO:3000078]	401.4
RF0039	Beta-lactamase2	820902263|WP_046808255.1|1|1|blaFONA-1|blaFONA|hydrolase|class_A_beta-lactamase_FONA-1	PF13354.1 Beta-lactamase enzyme family [ARO:3000001]	128.2
RF0038	Beta-lactamase	820902263|WP_046808255.1|1|1|blaFONA-1|blaFONA|hydrolase|class_A_beta-lactamase_FONA-1	PF00144.19 Beta-lactamase [ARO:3000001]	103.4
RF0057	CMY-LAT-MOX-ACT-MIR-FOX	822027863|WP_046887417.1|1|1|blaCMH-5|blaCMH|hydrolase|class_C_beta-lactamase_CMH-5	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	696.5
RF0055	ClassC-AmpC	822027863|WP_046887417.1|1|1|blaCMH-5|blaCMH|hydrolase|class_C_beta-lactamase_CMH-5	Class C beta-lactamases [ARO:3000076;ARO:3000019]	618.7
RF0038	Beta-lactamase	822027863|WP_046887417.1|1|1|blaCMH-5|blaCMH|hydrolase|class_C_beta-lactamase_CMH-5	PF00144.19 Beta-lactamase [ARO:3000001]	293.6
RF0011	Acetyltransf_1	822042381|WP_046897272.1|1|1|aac(6')_Serra|aac(6')_Serra|acetyltransferase|aminoglycoside_6'-N-acetyltransferase	PF00583.19 Acetyltransferase (GNAT) family [ARO:3000000]	52.7
RF0015	Acetyltransf_8	822042381|WP_046897272.1|1|1|aac(6')_Serra|aac(6')_Serra|acetyltransferase|aminoglycoside_6'-N-acetyltransferase	PF13523.1 Acetyltransferase (GNAT) domain [ARO:3000000]	47.4
RF0012	Acetyltransf_3	822042381|WP_046897272.1|1|1|aac(6')_Serra|aac(6')_Serra|acetyltransferase|aminoglycoside_6'-N-acetyltransferase	PF13302.1 Acetyltransferase (GNAT) domain [ARO:3000000]	31.6
RF0012	Acetyltransf_3	822206438|WP_046928126.1|1|1|aacA-STR-15|aacA-STR-15|acetyltransferase|aminoglycoside_6'-N-acetyltransferase	PF13302.1 Acetyltransferase (GNAT) domain [ARO:3000000]	55.1
RF0015	Acetyltransf_8	822206438|WP_046928126.1|1|1|aacA-STR-15|aacA-STR-15|acetyltransferase|aminoglycoside_6'-N-acetyltransferase	PF13523.1 Acetyltransferase (GNAT) domain [ARO:3000000]	49.4
RF0011	Acetyltransf_1	822206438|WP_046928126.1|1|1|aacA-STR-15|aacA-STR-15|acetyltransferase|aminoglycoside_6'-N-acetyltransferase	PF00583.19 Acetyltransferase (GNAT) family [ARO:3000000]	47.2
RF0013	Acetyltransf_4	822206438|WP_046928126.1|1|1|aacA-STR-15|aacA-STR-15|acetyltransferase|aminoglycoside_6'-N-acetyltransferase	PF13420.1 Acetyltransferase (GNAT) domain [ARO:3000000]	34.0
RF0012	Acetyltransf_3	822211065|WP_046930149.1|1|1|aac(6')_Strep|aac(6')_Strep|acetyltransferase|aminoglycoside_6'-N-acetyltransferase	PF13302.1 Acetyltransferase (GNAT) domain [ARO:3000000]	47.9
RF0015	Acetyltransf_8	822211065|WP_046930149.1|1|1|aac(6')_Strep|aac(6')_Strep|acetyltransferase|aminoglycoside_6'-N-acetyltransferase	PF13523.1 Acetyltransferase (GNAT) domain [ARO:3000000]	46.3
RF0011	Acetyltransf_1	822211065|WP_046930149.1|1|1|aac(6')_Strep|aac(6')_Strep|acetyltransferase|aminoglycoside_6'-N-acetyltransferase	PF00583.19 Acetyltransferase (GNAT) family [ARO:3000000]	44.0
RF0013	Acetyltransf_4	822211065|WP_046930149.1|1|1|aac(6')_Strep|aac(6')_Strep|acetyltransferase|aminoglycoside_6'-N-acetyltransferase	PF13420.1 Acetyltransferase (GNAT) domain [ARO:3000000]	34.7
RF0056	ClassD	822608710|WP_046991607.1|1|1|blaOXA-464|blaOXA|hydrolase|class_D_beta-lactamase_OXA-464	Class D beta-lactamases [ARO:3000075;ARO:3000017]	269.6
RF0148	Transpeptidase	822608710|WP_046991607.1|1|1|blaOXA-464|blaOXA|hydrolase|class_D_beta-lactamase_OXA-464	PF00905.17 Penicillin binding protein transpeptidase domain [ARO:3000129]	127.5
RF0011	Acetyltransf_1	823104339|WP_047026538.1|1|1|aac(6')_Serra|aac(6')_Serra|acetyltransferase|aminoglycoside_6'-N-acetyltransferase	PF00583.19 Acetyltransferase (GNAT) family [ARO:3000000]	52.0
RF0015	Acetyltransf_8	823104339|WP_047026538.1|1|1|aac(6')_Serra|aac(6')_Serra|acetyltransferase|aminoglycoside_6'-N-acetyltransferase	PF13523.1 Acetyltransferase (GNAT) domain [ARO:3000000]	43.1
RF0012	Acetyltransf_3	823104339|WP_047026538.1|1|1|aac(6')_Serra|aac(6')_Serra|acetyltransferase|aminoglycoside_6'-N-acetyltransferase	PF13302.1 Acetyltransferase (GNAT) domain [ARO:3000000]	26.4
RF0126	TEM	823106696|WP_047028173.1|1|1|blaTEM-26|blaTEM|hydrolase|class_A_extended-spectrum_beta-lactamase_TEM-26	TEM beta-lactamase (class a) [ARO:3000014]	671.0
RF0053	ClassA	823106696|WP_047028173.1|1|1|blaTEM-26|blaTEM|hydrolase|class_A_extended-spectrum_beta-lactamase_TEM-26	Class A beta-lactamase [ARO:3000078]	424.6
RF0039	Beta-lactamase2	823106696|WP_047028173.1|1|1|blaTEM-26|blaTEM|hydrolase|class_A_extended-spectrum_beta-lactamase_TEM-26	PF13354.1 Beta-lactamase enzyme family [ARO:3000001]	132.2
RF0038	Beta-lactamase	823106696|WP_047028173.1|1|1|blaTEM-26|blaTEM|hydrolase|class_A_extended-spectrum_beta-lactamase_TEM-26	PF00144.19 Beta-lactamase [ARO:3000001]	103.1
RF0057	CMY-LAT-MOX-ACT-MIR-FOX	823297103|WP_047052637.1|1|1|blaACT-55|blaACT|hydrolase|cephalosporin-hydrolyzing_class_C_beta-lactamase_ACT-55	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	718.4
RF0055	ClassC-AmpC	823297103|WP_047052637.1|1|1|blaACT-55|blaACT|hydrolase|cephalosporin-hydrolyzing_class_C_beta-lactamase_ACT-55	Class C beta-lactamases [ARO:3000076;ARO:3000019]	633.3
RF0038	Beta-lactamase	823297103|WP_047052637.1|1|1|blaACT-55|blaACT|hydrolase|cephalosporin-hydrolyzing_class_C_beta-lactamase_ACT-55	PF00144.19 Beta-lactamase [ARO:3000001]	293.2
RF0012	Acetyltransf_3	825324668|WP_047139664.1|1|1|aacA-STR-13|aacA-STR-13|acetyltransferase|aminoglycoside_6'-N-acetyltransferase	PF13302.1 Acetyltransferase (GNAT) domain [ARO:3000000]	52.9
RF0011	Acetyltransf_1	825324668|WP_047139664.1|1|1|aacA-STR-13|aacA-STR-13|acetyltransferase|aminoglycoside_6'-N-acetyltransferase	PF00583.19 Acetyltransferase (GNAT) family [ARO:3000000]	47.2
RF0015	Acetyltransf_8	825324668|WP_047139664.1|1|1|aacA-STR-13|aacA-STR-13|acetyltransferase|aminoglycoside_6'-N-acetyltransferase	PF13523.1 Acetyltransferase (GNAT) domain [ARO:3000000]	45.5
RF0013	Acetyltransf_4	825324668|WP_047139664.1|1|1|aacA-STR-13|aacA-STR-13|acetyltransferase|aminoglycoside_6'-N-acetyltransferase	PF13420.1 Acetyltransferase (GNAT) domain [ARO:3000000]	25.9
RF0050	Chlor_Acetyltrans_CAT	827451024|WP_047211550.1|1|1|vat(B)|vat(B)|acetyltransferase|streptogramin_A_O-acetyltransferase_Vat(B)	chloramphenicol acetyltransferase (CAT) [ARO:3000122]	68.6
RF0057	CMY-LAT-MOX-ACT-MIR-FOX	829851921|WP_047354536.1|1|1|blaACT-19|blaACT|hydrolase|cephalosporin-hydrolyzing_class_C_beta-lactamase_ACT-19	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	706.7
RF0055	ClassC-AmpC	829851921|WP_047354536.1|1|1|blaACT-19|blaACT|hydrolase|cephalosporin-hydrolyzing_class_C_beta-lactamase_ACT-19	Class C beta-lactamases [ARO:3000076;ARO:3000019]	627.8
RF0038	Beta-lactamase	829851921|WP_047354536.1|1|1|blaACT-19|blaACT|hydrolase|cephalosporin-hydrolyzing_class_C_beta-lactamase_ACT-19	PF00144.19 Beta-lactamase [ARO:3000001]	287.2
RF0008	ABC_tran	83408547|CAJ44959.1|1|1|mchF|mchF||microcin_H47_export_transporter_peptidase/ATP-binding_subunit_MchF	PF00005.22 ABC transporter [ARO:0010001]	72.0
RF0011	Acetyltransf_1	835265496|WP_047426753.1|1|1|aacA-ACI5|aacA-ACI5|acetyltransferase|AAC(6')-Ighjkrstuvwx_family_aminoglycoside_N-acetyltransferase	PF00583.19 Acetyltransferase (GNAT) family [ARO:3000000]	61.2
RF0012	Acetyltransf_3	835346782|WP_047467383.1|1|1|aacA-STR-13|aacA-STR-13|acetyltransferase|aminoglycoside_6'-N-acetyltransferase	PF13302.1 Acetyltransferase (GNAT) domain [ARO:3000000]	50.2
RF0011	Acetyltransf_1	835346782|WP_047467383.1|1|1|aacA-STR-13|aacA-STR-13|acetyltransferase|aminoglycoside_6'-N-acetyltransferase	PF00583.19 Acetyltransferase (GNAT) family [ARO:3000000]	45.1
RF0015	Acetyltransf_8	835346782|WP_047467383.1|1|1|aacA-STR-13|aacA-STR-13|acetyltransferase|aminoglycoside_6'-N-acetyltransferase	PF13523.1 Acetyltransferase (GNAT) domain [ARO:3000000]	44.1
RF0013	Acetyltransf_4	835346782|WP_047467383.1|1|1|aacA-STR-13|aacA-STR-13|acetyltransferase|aminoglycoside_6'-N-acetyltransferase	PF13420.1 Acetyltransferase (GNAT) domain [ARO:3000000]	26.3
RF0055	ClassC-AmpC	835578460|WP_047567658.1|1|1|blaSRT|blaSRT|hydrolase|SRT/SST_family_class_C_beta-lactamase	Class C beta-lactamases [ARO:3000076;ARO:3000019]	544.9
RF0038	Beta-lactamase	835578460|WP_047567658.1|1|1|blaSRT|blaSRT|hydrolase|SRT/SST_family_class_C_beta-lactamase	PF00144.19 Beta-lactamase [ARO:3000001]	273.0
RF0011	Acetyltransf_1	835583607|WP_047570454.1|1|1|aac(6')_Serra|aac(6')_Serra|acetyltransferase|aminoglycoside_6'-N-acetyltransferase	PF00583.19 Acetyltransferase (GNAT) family [ARO:3000000]	53.0
RF0015	Acetyltransf_8	835583607|WP_047570454.1|1|1|aac(6')_Serra|aac(6')_Serra|acetyltransferase|aminoglycoside_6'-N-acetyltransferase	PF13523.1 Acetyltransferase (GNAT) domain [ARO:3000000]	45.8
RF0126	TEM	835809808|WP_047664983.1|1|1|blaPLA-2a|blaPLA|hydrolase|class_A_beta-lactamase_PLA-2a	TEM beta-lactamase (class a) [ARO:3000014]	473.7
RF0119	SHV-LEN	835809808|WP_047664983.1|1|1|blaPLA-2a|blaPLA|hydrolase|class_A_beta-lactamase_PLA-2a	A grouping of the related SHV and LEN beta-lactamases (class a) [ARO:3000096]	464.9
RF0053	ClassA	835809808|WP_047664983.1|1|1|blaPLA-2a|blaPLA|hydrolase|class_A_beta-lactamase_PLA-2a	Class A beta-lactamase [ARO:3000078]	398.6
RF0039	Beta-lactamase2	835809808|WP_047664983.1|1|1|blaPLA-2a|blaPLA|hydrolase|class_A_beta-lactamase_PLA-2a	PF13354.1 Beta-lactamase enzyme family [ARO:3000001]	134.3
RF0038	Beta-lactamase	835809808|WP_047664983.1|1|1|blaPLA-2a|blaPLA|hydrolase|class_A_beta-lactamase_PLA-2a	PF00144.19 Beta-lactamase [ARO:3000001]	101.0
RF0083	KPC	835812334|WP_047665864.1|1|1|blaKPC-6|blaKPC|hydrolase|carbapenem-hydrolyzing_class_A_beta-lactamase_KPC-6	Klebsiella pneumoniae carbapenem resistant (KPC) beta-lactamases (class a) [ARO:3000059]	684.3
RF0053	ClassA	835812334|WP_047665864.1|1|1|blaKPC-6|blaKPC|hydrolase|carbapenem-hydrolyzing_class_A_beta-lactamase_KPC-6	Class A beta-lactamase [ARO:3000078]	371.1
RF0039	Beta-lactamase2	835812334|WP_047665864.1|1|1|blaKPC-6|blaKPC|hydrolase|carbapenem-hydrolyzing_class_A_beta-lactamase_KPC-6	PF13354.1 Beta-lactamase enzyme family [ARO:3000001]	136.4
RF0038	Beta-lactamase	835812334|WP_047665864.1|1|1|blaKPC-6|blaKPC|hydrolase|carbapenem-hydrolyzing_class_A_beta-lactamase_KPC-6	PF00144.19 Beta-lactamase [ARO:3000001]	105.4
RF0098	MexE	835874390|WP_047693838.1|1|1|oqxA6|oqxA|efflux|multidrug_efflux_RND_transporter_periplasmic_adaptor_subunit_OqxA6	mexE: membrane fusion protein of the MexEF-OprN multidrug efflux complex [ARO:3000803]	353.6
RF0164	RND_mfp	835874390|WP_047693838.1|1|1|oqxA6|oqxA|efflux|multidrug_efflux_RND_transporter_periplasmic_adaptor_subunit_OqxA6	TIGR01730_RND_mfp: efflux transporter, RND family, MFP subunit	277.2
RF0044	CARB-PSE	835944962|WP_047706904.1|1|1|blaCARB-45|blaCARB|hydrolase|carbenicillin-hydrolyzing_class_A_beta-lactamase_CARB-45	CARB-PSE beta-lactamases (class a) [ARO:3000091;ARO:3000092]	356.2
RF0053	ClassA	835944962|WP_047706904.1|1|1|blaCARB-45|blaCARB|hydrolase|carbenicillin-hydrolyzing_class_A_beta-lactamase_CARB-45	Class A beta-lactamase [ARO:3000078]	327.6
RF0039	Beta-lactamase2	835944962|WP_047706904.1|1|1|blaCARB-45|blaCARB|hydrolase|carbenicillin-hydrolyzing_class_A_beta-lactamase_CARB-45	PF13354.1 Beta-lactamase enzyme family [ARO:3000001]	124.7
RF0038	Beta-lactamase	835944962|WP_047706904.1|1|1|blaCARB-45|blaCARB|hydrolase|carbenicillin-hydrolyzing_class_A_beta-lactamase_CARB-45	PF00144.19 Beta-lactamase [ARO:3000001]	85.4
RF0057	CMY-LAT-MOX-ACT-MIR-FOX	836568411|WP_047726486.1|1|1|blaACT-65|blaACT|hydrolase|cephalosporin-hydrolyzing_class_C_beta-lactamase_ACT-65	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	715.8
RF0055	ClassC-AmpC	836568411|WP_047726486.1|1|1|blaACT-65|blaACT|hydrolase|cephalosporin-hydrolyzing_class_C_beta-lactamase_ACT-65	Class C beta-lactamases [ARO:3000076;ARO:3000019]	630.9
RF0038	Beta-lactamase	836568411|WP_047726486.1|1|1|blaACT-65|blaACT|hydrolase|cephalosporin-hydrolyzing_class_C_beta-lactamase_ACT-65	PF00144.19 Beta-lactamase [ARO:3000001]	290.0
RF0011	Acetyltransf_1	836571982|WP_047729810.1|1|1|aac(6')_Serra|aac(6')_Serra|acetyltransferase|aminoglycoside_6'-N-acetyltransferase	PF00583.19 Acetyltransferase (GNAT) family [ARO:3000000]	51.6
RF0015	Acetyltransf_8	836571982|WP_047729810.1|1|1|aac(6')_Serra|aac(6')_Serra|acetyltransferase|aminoglycoside_6'-N-acetyltransferase	PF13523.1 Acetyltransferase (GNAT) domain [ARO:3000000]	42.5
RF0012	Acetyltransf_3	836571982|WP_047729810.1|1|1|aac(6')_Serra|aac(6')_Serra|acetyltransferase|aminoglycoside_6'-N-acetyltransferase	PF13302.1 Acetyltransferase (GNAT) domain [ARO:3000000]	26.2
RF0113	Qnr	836573978|WP_047731800.1|1|1|qnrB3|qnrB|target_protection|quinolone_resistance_pentapeptide_repeat_protein_QnrB3	quninolone resistance protein (Qnr): antibiotic target protection protein [ARO:3000419]	372.1
RF0027	ANT3	851889999|WP_048207712.1|1|1|aadA2|aadA2|nucleotidyltransferase|ANT(3'')-Ia_family_aminoglycoside_nucleotidyltransferase_AadA2	Aminoglycoside Nucleotidyltransferase (ANT3) [ARO:3000232]	550.3
RF0166	ANT	851889999|WP_048207712.1|1|1|aadA2|aadA2|nucleotidyltransferase|ANT(3'')-Ia_family_aminoglycoside_nucleotidyltransferase_AadA2	Aminoglycoside Nucleotidyltransferase	365.3
RF0113	Qnr	851914346|WP_048216435.1|1|1|qnrB17|qnrB|target_protection|quinolone_resistance_pentapeptide_repeat_protein_QnrB17	quninolone resistance protein (Qnr): antibiotic target protection protein [ARO:3000419]	372.8
RF0011	Acetyltransf_1	851962760|WP_048233550.1|1|1|aac(6')-If|aac(6')-If|acetyltransferase|aminoglycoside_N-acetyltransferase_AAC(6')-If	PF00583.19 Acetyltransferase (GNAT) family [ARO:3000000]	52.2
RF0015	Acetyltransf_8	851962760|WP_048233550.1|1|1|aac(6')-If|aac(6')-If|acetyltransferase|aminoglycoside_N-acetyltransferase_AAC(6')-If	PF13523.1 Acetyltransferase (GNAT) domain [ARO:3000000]	27.1
RF0011	Acetyltransf_1	851965761|WP_048234935.1|1|1|aac(6')_Serra|aac(6')_Serra|acetyltransferase|aminoglycoside_6'-N-acetyltransferase	PF00583.19 Acetyltransferase (GNAT) family [ARO:3000000]	51.6
RF0015	Acetyltransf_8	851965761|WP_048234935.1|1|1|aac(6')_Serra|aac(6')_Serra|acetyltransferase|aminoglycoside_6'-N-acetyltransferase	PF13523.1 Acetyltransferase (GNAT) domain [ARO:3000000]	41.6
RF0012	Acetyltransf_3	851965761|WP_048234935.1|1|1|aac(6')_Serra|aac(6')_Serra|acetyltransferase|aminoglycoside_6'-N-acetyltransferase	PF13302.1 Acetyltransferase (GNAT) domain [ARO:3000000]	26.2
RF0126	TEM	851967903|WP_048235862.1|1|1|blaTEM-148|blaTEM|hydrolase|class_A_beta-lactamase_TEM-148	TEM beta-lactamase (class a) [ARO:3000014]	670.7
RF0053	ClassA	851967903|WP_048235862.1|1|1|blaTEM-148|blaTEM|hydrolase|class_A_beta-lactamase_TEM-148	Class A beta-lactamase [ARO:3000078]	427.4
RF0039	Beta-lactamase2	851967903|WP_048235862.1|1|1|blaTEM-148|blaTEM|hydrolase|class_A_beta-lactamase_TEM-148	PF13354.1 Beta-lactamase enzyme family [ARO:3000001]	135.1
RF0038	Beta-lactamase	851967903|WP_048235862.1|1|1|blaTEM-148|blaTEM|hydrolase|class_A_beta-lactamase_TEM-148	PF00144.19 Beta-lactamase [ARO:3000001]	106.1
RF0113	Qnr	851969414|WP_048236419.1|1|1|qnrB85|qnrB|target_protection|quinolone_resistance_pentapeptide_repeat_protein_QnrB85	quninolone resistance protein (Qnr): antibiotic target protection protein [ARO:3000419]	372.8
RF0057	CMY-LAT-MOX-ACT-MIR-FOX	851982999|WP_048241752.1|1|1|blaCMY-41|blaCMY|hydrolase|class_C_beta-lactamase_CMY-41	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	771.8
