Accession	family	query_name	Resfams_description
MB-RF034	ClassA	gb|ACJ04051.1|ARO:3001033|TEM-167	Class A beta-lactamase [ARO:3000078]	470.1
MB-RF124	SubclassB2	gb|AAP69914.1|ARO:3003102|cphA6	Subclass B2 (metallo-) beta-lactamase selectively hydrolize carbapenems [ARO:3000570]	566.3
MB-RF035	ClassB	gb|AAP69914.1|ARO:3003102|cphA6	Class B beta-lactamase [ARO:3000004]	192.0
MB-RF127	TEM	gb|AAF05613.1|ARO:3000942|TEM-76	TEM beta-lactamase (class a) [ARO:3000014]	671.3
MB-RF034	ClassA	gb|AAF05613.1|ARO:3000942|TEM-76	Class A beta-lactamase [ARO:3000078]	471.2
MB-RF096	OXA-cluster3	gb|AFB82783.1|ARO:3001396|OXA-1	OXA beta-lactamase (cluster 3), part of ClassD beta-lactamase [ARO:3000017]	393.8
MB-RF037	ClassD	gb|AFB82783.1|ARO:3001396|OXA-1	Class D beta-lactamases [ARO:3000075;ARO:3000017]	269.5
MB-RF093	OXA	gb|AFB82783.1|ARO:3001396|OXA-1	OXA beta-lactamase, part of ClassD beta-lactamase [ARO:3000017]	265.4
MB-RF115	SHV	gb|AFQ23961.1|ARO:3001194|SHV-155	SHV related beta-lactamase (class a)	668.3
MB-RF114	SHV-LEN	gb|AFQ23961.1|ARO:3001194|SHV-155	A grouping of the related SHV and LEN beta-lactamases (class a) [ARO:3000096]	663.5
MB-RF113	SHV-LEN-OKP	gb|AFQ23961.1|ARO:3001194|SHV-155	A grouping of the related SHV, LEN, and OKP beta-lactamases (class a) [ARO:3000096]	658.3
MB-RF034	ClassA	gb|AFQ23961.1|ARO:3001194|SHV-155	Class A beta-lactamase [ARO:3000078]	468.7
MB-RF127	TEM	gb|ACO07310.1|ARO:3001020|TEM-154	TEM beta-lactamase (class a) [ARO:3000014]	670.2
MB-RF034	ClassA	gb|ACO07310.1|ARO:3001020|TEM-154	Class A beta-lactamase [ARO:3000078]	467.9
MB-RF096	OXA-cluster3	gb|CAC35728.1|ARO:3001424|OXA-29	OXA beta-lactamase (cluster 3), part of ClassD beta-lactamase [ARO:3000017]	372.1
MB-RF037	ClassD	gb|CAC35728.1|ARO:3001424|OXA-29	Class D beta-lactamases [ARO:3000075;ARO:3000017]	244.6
MB-RF093	OXA	gb|CAC35728.1|ARO:3001424|OXA-29	OXA beta-lactamase, part of ClassD beta-lactamase [ARO:3000017]	231.7
MB-RF062	IMI	gb|AAA93461.1|ARO:3001858|IMI-1	IMI beta-lactamases. A group of TEM-1-like beta-lactamase [ARO:3000018]	688.3
MB-RF034	ClassA	gb|AAA93461.1|ARO:3001858|IMI-1	Class A beta-lactamase [ARO:3000078]	343.4
MB-RF160	VIM	gb|CAO83029.1|ARO:3002288|VIM-18	Verone integron-encoded (VIM) metallo-beta-lactamase (subclass B1 (metallo-) beta-lactamase) [ARO:3000021]	578.4
MB-RF035	ClassB	gb|CAO83029.1|ARO:3002288|VIM-18	Class B beta-lactamase [ARO:3000004]	237.4
MB-RF123	SubclassB1	gb|CAO83029.1|ARO:3002288|VIM-18	"Subclass B1 (metallo-) beta-lactamase hydrolize penicillins, cephalosporins and carbapenems" [ARO:3000568]	198.9
MB-RF160	VIM	gb|AFP99175.1|ARO:3002303|VIM-33	Verone integron-encoded (VIM) metallo-beta-lactamase (subclass B1 (metallo-) beta-lactamase) [ARO:3000021]	594.4
MB-RF035	ClassB	gb|AFP99175.1|ARO:3002303|VIM-33	Class B beta-lactamase [ARO:3000004]	252.7
MB-RF123	SubclassB1	gb|AFP99175.1|ARO:3002303|VIM-33	"Subclass B1 (metallo-) beta-lactamase hydrolize penicillins, cephalosporins and carbapenems" [ARO:3000568]	212.1
MB-RF044	ACT	gb|ACJ05688.1|ARO:3001830|ACT-7	ACT betalactamase (class C) [ARO:3000072]	878.9
MB-RF038	CMY-LAT-MOX-ACT-MIR-FOX	gb|ACJ05688.1|ARO:3001830|ACT-7	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	664.5
MB-RF036	ClassC-AmpC	gb|ACJ05688.1|ARO:3001830|ACT-7	Class C beta-lactamases [ARO:3000076;ARO:3000019]	635.9
MB-RF008	adeB	gb|AAD51345.1|ARO:3003052|smeB	adeB: membrane fusion protein of multidrug efflux complex [ARO:3000775]	1603.9
MB-RF108	RNDefflux	gb|AAD51345.1|ARO:3003052|smeB	resistance-nodulation-cell division (RND) antibiotic efflux pump [ARO:0010004]	581.3
MB-RF072	macA	gb|AAD51345.1|ARO:3003052|smeB	macA: subunit of efflux pump conferring antibiotic resistance [ARO:3000533]	557.8
MB-RF086	MFSAntibioticEffluxPump	gb|AAD51345.1|ARO:3003052|smeB	major facilitator superfamily (MFS) antibiotic efflux pump	486.8
MB-RF006	ABCAntibioticEffluxPump	gb|AAD51345.1|ARO:3003052|smeB	ATP-binding cassette (ABC) antibiotic efflux pump [ARO:0010001]	442.0
MB-RF127	TEM	gb|AAM61953.1|ARO:3000968|TEM-105	TEM beta-lactamase (class a) [ARO:3000014]	671.6
MB-RF034	ClassA	gb|AAM61953.1|ARO:3000968|TEM-105	Class A beta-lactamase [ARO:3000078]	473.1
MB-RF096	OXA-cluster3	gb|AAP69225.1|ARO:3001781|OXA-47	OXA beta-lactamase (cluster 3), part of ClassD beta-lactamase [ARO:3000017]	389.6
MB-RF037	ClassD	gb|AAP69225.1|ARO:3001781|OXA-47	Class D beta-lactamases [ARO:3000075;ARO:3000017]	266.8
MB-RF093	OXA	gb|AAP69225.1|ARO:3001781|OXA-47	OXA beta-lactamase, part of ClassD beta-lactamase [ARO:3000017]	262.9
MB-RF127	TEM	gb|AEL88240.1|ARO:3001050|TEM-190	TEM beta-lactamase (class a) [ARO:3000014]	664.2
MB-RF034	ClassA	gb|AEL88240.1|ARO:3001050|TEM-190	Class A beta-lactamase [ARO:3000078]	464.6
MB-RF063	IMP	gb|AIA58910.1|ARO:3002236|IMP-45	Plasmid mediated IMP-type carbapenemases (subclass B1 (metallo-) beta-lactamase) [ARO:3000020]	528.7
MB-RF123	SubclassB1	gb|AIA58910.1|ARO:3002236|IMP-45	"Subclass B1 (metallo-) beta-lactamase hydrolize penicillins, cephalosporins and carbapenems" [ARO:3000568]	266.2
MB-RF035	ClassB	gb|AIA58910.1|ARO:3002236|IMP-45	Class B beta-lactamase [ARO:3000004]	263.0
MB-RF101	OXA-cluster8	gb|ABW95047.1|ARO:3001441|OXA-116	OXA beta-lactamase (cluster 8), part of ClassD beta-lactamase [ARO:3000017]	597.2
MB-RF093	OXA	gb|ABW95047.1|ARO:3001441|OXA-116	OXA beta-lactamase, part of ClassD beta-lactamase [ARO:3000017]	397.1
MB-RF037	ClassD	gb|ABW95047.1|ARO:3001441|OXA-116	Class D beta-lactamases [ARO:3000075;ARO:3000017]	388.6
MB-RF115	SHV	gb|AJO16047.1|ARO:3003156|SHV-189	SHV related beta-lactamase (class a)	665.3
MB-RF114	SHV-LEN	gb|AJO16047.1|ARO:3003156|SHV-189	A grouping of the related SHV and LEN beta-lactamases (class a) [ARO:3000096]	659.9
MB-RF113	SHV-LEN-OKP	gb|AJO16047.1|ARO:3003156|SHV-189	A grouping of the related SHV, LEN, and OKP beta-lactamases (class a) [ARO:3000096]	654.5
MB-RF034	ClassA	gb|AJO16047.1|ARO:3003156|SHV-189	Class A beta-lactamase [ARO:3000078]	463.7
MB-RF115	SHV	gb|AAP82228.1|ARO:3001102|SHV-44	SHV related beta-lactamase (class a)	665.9
MB-RF114	SHV-LEN	gb|AAP82228.1|ARO:3001102|SHV-44	A grouping of the related SHV and LEN beta-lactamases (class a) [ARO:3000096]	661.1
MB-RF113	SHV-LEN-OKP	gb|AAP82228.1|ARO:3001102|SHV-44	A grouping of the related SHV, LEN, and OKP beta-lactamases (class a) [ARO:3000096]	656.0
MB-RF034	ClassA	gb|AAP82228.1|ARO:3001102|SHV-44	Class A beta-lactamase [ARO:3000078]	463.8
MB-RF101	OXA-cluster8	gb|ACX31141.1|ARO:3001454|OXA-149	OXA beta-lactamase (cluster 8), part of ClassD beta-lactamase [ARO:3000017]	618.5
MB-RF093	OXA	gb|ACX31141.1|ARO:3001454|OXA-149	OXA beta-lactamase, part of ClassD beta-lactamase [ARO:3000017]	410.7
MB-RF037	ClassD	gb|ACX31141.1|ARO:3001454|OXA-149	Class D beta-lactamases [ARO:3000075;ARO:3000017]	399.7
MB-RF127	TEM	gb|AAL77062.1|ARO:3000974|TEM-111	TEM beta-lactamase (class a) [ARO:3000014]	670.0
MB-RF034	ClassA	gb|AAL77062.1|ARO:3000974|TEM-111	Class A beta-lactamase [ARO:3000078]	467.5
MB-RF145	TetY	gb|AAC36944.1|ARO:3003006|blt	tetY: tetracycline resistance MFS efflux pump [ARO:3000182]	312.0
MB-RF142	Tetracycline_Resistance_MFS_Efflux_Pump	gb|AAC36944.1|ARO:3003006|blt	tetracycline resistance MFS efflux pump: selectively pump out tetracycline or tetracycline derivatives [ARO:3000239]	250.3
MB-RF086	MFSAntibioticEffluxPump	gb|AAC36944.1|ARO:3003006|blt	major facilitator superfamily (MFS) antibiotic efflux pump	87.0
MB-RF004	AAC6-I	gb|AAA87229.1|ARO:3002558|AAC(6')-Ik	Aminoglycoside Acetyltransferase (AAC6-I) [ARO:3001207]	85.1
MB-RF101	OXA-cluster8	gb|ADX07745.1|ARO:3001665|OXA-200	OXA beta-lactamase (cluster 8), part of ClassD beta-lactamase [ARO:3000017]	617.3
MB-RF093	OXA	gb|ADX07745.1|ARO:3001665|OXA-200	OXA beta-lactamase, part of ClassD beta-lactamase [ARO:3000017]	409.5
MB-RF037	ClassD	gb|ADX07745.1|ARO:3001665|OXA-200	Class D beta-lactamases [ARO:3000075;ARO:3000017]	399.0
MB-RF095	OXA-cluster2	gb|AGC70814.1|ARO:3001791|OXA-247	OXA beta-lactamase (cluster 2), part of ClassD beta-lactamase [ARO:3000017]	566.2
MB-RF037	ClassD	gb|AGC70814.1|ARO:3001791|OXA-247	Class D beta-lactamases [ARO:3000075;ARO:3000017]	348.3
MB-RF093	OXA	gb|AGC70814.1|ARO:3001791|OXA-247	OXA beta-lactamase, part of ClassD beta-lactamase [ARO:3000017]	344.8
MB-RF147	vanA	gb|AAA65956.1|ARO:3000010|vanA	VanA: D-Ala-D-Ala ligase that can synthesize D-Ala-D-Lac [ARO:3000010]	759.5
MB-RF063	IMP	gb|AAK59385.1|ARO:3002200|IMP-9	Plasmid mediated IMP-type carbapenemases (subclass B1 (metallo-) beta-lactamase) [ARO:3000020]	529.8
MB-RF123	SubclassB1	gb|AAK59385.1|ARO:3002200|IMP-9	"Subclass B1 (metallo-) beta-lactamase hydrolize penicillins, cephalosporins and carbapenems" [ARO:3000568]	265.2
MB-RF035	ClassB	gb|AAK59385.1|ARO:3002200|IMP-9	Class B beta-lactamase [ARO:3000004]	262.3
MB-RF154	vanT	gb|AEP40502.2|ARO:3002975|vanTN	"VanT: membrane bound serine racemase, converting L-serine to D-serine" [ARO:3000372]	1180.8
MB-RF115	SHV	gb|AFK93491.1|ARO:3001345|SHV-144	SHV related beta-lactamase (class a)	667.9
MB-RF114	SHV-LEN	gb|AFK93491.1|ARO:3001345|SHV-144	A grouping of the related SHV and LEN beta-lactamases (class a) [ARO:3000096]	663.0
MB-RF113	SHV-LEN-OKP	gb|AFK93491.1|ARO:3001345|SHV-144	A grouping of the related SHV, LEN, and OKP beta-lactamases (class a) [ARO:3000096]	657.9
MB-RF034	ClassA	gb|AFK93491.1|ARO:3001345|SHV-144	Class A beta-lactamase [ARO:3000078]	466.4
MB-RF115	SHV	gb|AAA87176.1|ARO:3001066|SHV-7	SHV related beta-lactamase (class a)	664.8
MB-RF114	SHV-LEN	gb|AAA87176.1|ARO:3001066|SHV-7	A grouping of the related SHV and LEN beta-lactamases (class a) [ARO:3000096]	659.4
MB-RF113	SHV-LEN-OKP	gb|AAA87176.1|ARO:3001066|SHV-7	A grouping of the related SHV, LEN, and OKP beta-lactamases (class a) [ARO:3000096]	653.8
MB-RF034	ClassA	gb|AAA87176.1|ARO:3001066|SHV-7	Class A beta-lactamase [ARO:3000078]	462.2
MB-RF098	OXA-cluster5	gb|CCW28916.1|ARO:3001504|OXA-309	OXA beta-lactamase (cluster 5), part of ClassD beta-lactamase [ARO:3000017]	535.8
MB-RF093	OXA	gb|CCW28916.1|ARO:3001504|OXA-309	OXA beta-lactamase, part of ClassD beta-lactamase [ARO:3000017]	369.1
MB-RF037	ClassD	gb|CCW28916.1|ARO:3001504|OXA-309	Class D beta-lactamases [ARO:3000075;ARO:3000017]	359.5
MB-RF040	CMY	gb|CAB36900.1|ARO:3002018|CMY-7	CMY betalactamase (class C) [ARO:3000069]	850.6
MB-RF038	CMY-LAT-MOX-ACT-MIR-FOX	gb|CAB36900.1|ARO:3002018|CMY-7	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	687.2
MB-RF036	ClassC-AmpC	gb|CAB36900.1|ARO:3002018|CMY-7	Class C beta-lactamases [ARO:3000076;ARO:3000019]	655.6
MB-RF040	CMY	gb|AHL39324.1|ARO:3002095|CMY-82	CMY betalactamase (class C) [ARO:3000069]	839.9
MB-RF038	CMY-LAT-MOX-ACT-MIR-FOX	gb|AHL39324.1|ARO:3002095|CMY-82	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	685.8
MB-RF036	ClassC-AmpC	gb|AHL39324.1|ARO:3002095|CMY-82	Class C beta-lactamases [ARO:3000076;ARO:3000019]	654.5
MB-RF156	vanX	gb|ACL82962.1|ARO:3002953|vanXM	VanX: glycopeptide resistance gene [ARO:3000011]	373.8
MB-RF006	ABCAntibioticEffluxPump	gb|AAA26832.1|ARO:3002827|tlrC	ATP-binding cassette (ABC) antibiotic efflux pump [ARO:0010001]	59.3
MB-RF048	CTX-M	gb|ACI29345.1|ARO:3001944|CTX-M-83	CTX-M beta-lactamase (class a) [ARO:3000016]	628.1
MB-RF034	ClassA	gb|ACI29345.1|ARO:3001944|CTX-M-83	Class A beta-lactamase [ARO:3000078]	399.9
MB-RF127	TEM	gb|AJO16045.1|ARO:3001392|TEM-215	TEM beta-lactamase (class a) [ARO:3000014]	670.5
MB-RF034	ClassA	gb|AJO16045.1|ARO:3001392|TEM-215	Class A beta-lactamase [ARO:3000078]	473.2
MB-RF127	TEM	gb|CAA46345.1|ARO:3000894|TEM-24	TEM beta-lactamase (class a) [ARO:3000014]	668.0
MB-RF034	ClassA	gb|CAA46345.1|ARO:3000894|TEM-24	Class A beta-lactamase [ARO:3000078]	469.6
MB-RF101	OXA-cluster8	gb|CCJ32598.1|ARO:3001675|OXA-250	OXA beta-lactamase (cluster 8), part of ClassD beta-lactamase [ARO:3000017]	614.0
MB-RF093	OXA	gb|CCJ32598.1|ARO:3001675|OXA-250	OXA beta-lactamase, part of ClassD beta-lactamase [ARO:3000017]	405.9
MB-RF037	ClassD	gb|CCJ32598.1|ARO:3001675|OXA-250	Class D beta-lactamases [ARO:3000075;ARO:3000017]	395.9
MB-RF127	TEM	gb|AEL79515.1|ARO:3001049|TEM-189	TEM beta-lactamase (class a) [ARO:3000014]	671.1
MB-RF034	ClassA	gb|AEL79515.1|ARO:3001049|TEM-189	Class A beta-lactamase [ARO:3000078]	470.6
MB-RF048	CTX-M	gb|ACR56321.1|ARO:3001949|CTX-M-89	CTX-M beta-lactamase (class a) [ARO:3000016]	609.9
MB-RF034	ClassA	gb|ACR56321.1|ARO:3001949|CTX-M-89	Class A beta-lactamase [ARO:3000078]	383.8
MB-RF063	IMP	gb|AEH41427.1|ARO:3002218|IMP-27	Plasmid mediated IMP-type carbapenemases (subclass B1 (metallo-) beta-lactamase) [ARO:3000020]	515.6
MB-RF123	SubclassB1	gb|AEH41427.1|ARO:3002218|IMP-27	"Subclass B1 (metallo-) beta-lactamase hydrolize penicillins, cephalosporins and carbapenems" [ARO:3000568]	267.8
MB-RF035	ClassB	gb|AEH41427.1|ARO:3002218|IMP-27	Class B beta-lactamase [ARO:3000004]	259.4
MB-RF098	OXA-cluster5	gb|AGW16417.1|ARO:3001523|OXA-335	OXA beta-lactamase (cluster 5), part of ClassD beta-lactamase [ARO:3000017]	563.2
MB-RF093	OXA	gb|AGW16417.1|ARO:3001523|OXA-335	OXA beta-lactamase, part of ClassD beta-lactamase [ARO:3000017]	374.0
MB-RF037	ClassD	gb|AGW16417.1|ARO:3001523|OXA-335	Class D beta-lactamases [ARO:3000075;ARO:3000017]	360.7
MB-RF115	SHV	gb|AFN88952.1|ARO:3001185|SHV-145	SHV related beta-lactamase (class a)	666.3
MB-RF114	SHV-LEN	gb|AFN88952.1|ARO:3001185|SHV-145	A grouping of the related SHV and LEN beta-lactamases (class a) [ARO:3000096]	661.2
MB-RF113	SHV-LEN-OKP	gb|AFN88952.1|ARO:3001185|SHV-145	A grouping of the related SHV, LEN, and OKP beta-lactamases (class a) [ARO:3000096]	656.0
MB-RF034	ClassA	gb|AFN88952.1|ARO:3001185|SHV-145	Class A beta-lactamase [ARO:3000078]	464.4
MB-RF014	ANT3	gb|CAJ32504.1|ARO:3002606|aadA6	Aminoglycoside Nucleotidyltransferase (ANT3) [ARO:3000232]	525.9
MB-RF012	ANT	gb|CAJ32504.1|ARO:3002606|aadA6	Aminoglycoside Nucleotidyltransferase	509.8
MB-RF011	Aminoglycoside	gb|CAJ32504.1|ARO:3002606|aadA6	Determinant of Aminoglycoside Resistance	462.2
MB-RF048	CTX-M	gb|AFJ59956.1|ARO:3001988|CTX-M-129	CTX-M beta-lactamase (class a) [ARO:3000016]	627.1
MB-RF034	ClassA	gb|AFJ59956.1|ARO:3001988|CTX-M-129	Class A beta-lactamase [ARO:3000078]	398.1
MB-RF115	SHV	gb|AHA80963.1|ARO:3001361|SHV-178	SHV related beta-lactamase (class a)	667.0
MB-RF114	SHV-LEN	gb|AHA80963.1|ARO:3001361|SHV-178	A grouping of the related SHV and LEN beta-lactamases (class a) [ARO:3000096]	662.1
MB-RF113	SHV-LEN-OKP	gb|AHA80963.1|ARO:3001361|SHV-178	A grouping of the related SHV, LEN, and OKP beta-lactamases (class a) [ARO:3000096]	657.0
MB-RF034	ClassA	gb|AHA80963.1|ARO:3001361|SHV-178	Class A beta-lactamase [ARO:3000078]	465.5
MB-RF058	ErmC	gb|ABW06859.1|ARO:3000603|Erm(41)	ErmC: Erm 23S ribosomal RNA methyltransferase: rRNA methyltransferase conferring antibiotic resistance [ARO:3000250]	135.1
MB-RF055	Erm23SRibosomalRNAMethyltransferase	gb|ABW06859.1|ARO:3000603|Erm(41)	Emr 23S ribosomal RNA methyltransferase: rRNA methyltransferase conferring antibiotic resistance [ARO:3000560]	131.5
MB-RF049	DHA	gb|AAR87489.1|ARO:3002134|DHA-3	DHA beta-lactamase (class c) [ARO:3000068]	892.1
MB-RF036	ClassC-AmpC	gb|AAR87489.1|ARO:3002134|DHA-3	Class C beta-lactamases [ARO:3000076;ARO:3000019]	566.2
MB-RF095	OXA-cluster2	gb|AHF71363.1|ARO:3001774|OXA-370	OXA beta-lactamase (cluster 2), part of ClassD beta-lactamase [ARO:3000017]	587.0
MB-RF037	ClassD	gb|AHF71363.1|ARO:3001774|OXA-370	Class D beta-lactamases [ARO:3000075;ARO:3000017]	360.4
MB-RF093	OXA	gb|AHF71363.1|ARO:3001774|OXA-370	OXA beta-lactamase, part of ClassD beta-lactamase [ARO:3000017]	355.6
MB-RF048	CTX-M	gb|AAT70415.1|ARO:3001899|CTX-M-37	CTX-M beta-lactamase (class a) [ARO:3000016]	625.5
MB-RF034	ClassA	gb|AAT70415.1|ARO:3001899|CTX-M-37	Class A beta-lactamase [ARO:3000078]	392.7
MB-RF040	CMY	gb|AFK73437.1|ARO:3002089|CMY-76	CMY betalactamase (class C) [ARO:3000069]	844.9
MB-RF038	CMY-LAT-MOX-ACT-MIR-FOX	gb|AFK73437.1|ARO:3002089|CMY-76	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	682.4
MB-RF036	ClassC-AmpC	gb|AFK73437.1|ARO:3002089|CMY-76	Class C beta-lactamases [ARO:3000076;ARO:3000019]	653.1
MB-RF101	OXA-cluster8	gb|AEV91552.1|ARO:3001712|OXA-213	OXA beta-lactamase (cluster 8), part of ClassD beta-lactamase [ARO:3000017]	578.0
MB-RF093	OXA	gb|AEV91552.1|ARO:3001712|OXA-213	OXA beta-lactamase, part of ClassD beta-lactamase [ARO:3000017]	389.5
MB-RF037	ClassD	gb|AEV91552.1|ARO:3001712|OXA-213	Class D beta-lactamases [ARO:3000075;ARO:3000017]	383.5
MB-RF140	TetO	gb|AAA23033.2|ARO:3000190|tetO	"tetO: tetracycline resistance ribosomal protection protein" [ARO:3000190]	1511.6
MB-RF137	TetM-TetW-TetO-TetS	gb|AAA23033.2|ARO:3000190|tetO	"tetM, tetW, tetO, and tetS: tetracycline resistance ribosomal protection protein" [ARO:3000186; ARO:3000194;ARO:3000190;ARO:3000192]	1222.4
MB-RF143	Tetracycline_Resistance_Ribosomal_Protection_Protein	gb|AAA23033.2|ARO:3000190|tetO	tetracycline resistance ribosomal protection protein: protect RNA-polymerase from tetracycline inhibition [ARO:0000002]	1058.0
MB-RF142	Tetracycline_Resistance_MFS_Efflux_Pump	gb|AAA23033.2|ARO:3000190|tetO	tetracycline resistance MFS efflux pump: selectively pump out tetracycline or tetracycline derivatives [ARO:3000239]	274.1
MB-RF115	SHV	gb|AFQ23970.1|ARO:3001203|SHV-165	SHV related beta-lactamase (class a)	665.8
MB-RF114	SHV-LEN	gb|AFQ23970.1|ARO:3001203|SHV-165	A grouping of the related SHV and LEN beta-lactamases (class a) [ARO:3000096]	660.5
MB-RF113	SHV-LEN-OKP	gb|AFQ23970.1|ARO:3001203|SHV-165	A grouping of the related SHV, LEN, and OKP beta-lactamases (class a) [ARO:3000096]	655.2
MB-RF034	ClassA	gb|AFQ23970.1|ARO:3001203|SHV-165	Class A beta-lactamase [ARO:3000078]	463.1
MB-RF048	CTX-M	gb|ADY02555.1|ARO:3001963|CTX-M-104	CTX-M beta-lactamase (class a) [ARO:3000016]	628.6
MB-RF034	ClassA	gb|ADY02555.1|ARO:3001963|CTX-M-104	Class A beta-lactamase [ARO:3000078]	400.8
MB-RF101	OXA-cluster8	gb|ACD84990.1|ARO:3001653|OXA-132	OXA beta-lactamase (cluster 8), part of ClassD beta-lactamase [ARO:3000017]	619.7
MB-RF093	OXA	gb|ACD84990.1|ARO:3001653|OXA-132	OXA beta-lactamase, part of ClassD beta-lactamase [ARO:3000017]	411.1
MB-RF037	ClassD	gb|ACD84990.1|ARO:3001653|OXA-132	Class D beta-lactamases [ARO:3000075;ARO:3000017]	400.6
MB-RF036	ClassC-AmpC	gb|AAF86691.1|ARO:3001816|ACC-2	Class C beta-lactamases [ARO:3000076;ARO:3000019]	517.1
MB-RF127	TEM	gb|ACJ43254.1|ARO:3000926|TEM-57	TEM beta-lactamase (class a) [ARO:3000014]	671.1
MB-RF034	ClassA	gb|ACJ43254.1|ARO:3000926|TEM-57	Class A beta-lactamase [ARO:3000078]	474.9
MB-RF101	OXA-cluster8	gb|ABC26006.1|ARO:3001624|OXA-84	OXA beta-lactamase (cluster 8), part of ClassD beta-lactamase [ARO:3000017]	618.6
MB-RF093	OXA	gb|ABC26006.1|ARO:3001624|OXA-84	OXA beta-lactamase, part of ClassD beta-lactamase [ARO:3000017]	409.2
MB-RF037	ClassD	gb|ABC26006.1|ARO:3001624|OXA-84	Class D beta-lactamases [ARO:3000075;ARO:3000017]	399.8
MB-RF040	CMY	gb|AFK73455.1|ARO:3002097|CMY-84	CMY betalactamase (class C) [ARO:3000069]	845.1
MB-RF038	CMY-LAT-MOX-ACT-MIR-FOX	gb|AFK73455.1|ARO:3002097|CMY-84	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	685.9
MB-RF036	ClassC-AmpC	gb|AFK73455.1|ARO:3002097|CMY-84	Class C beta-lactamases [ARO:3000076;ARO:3000019]	654.5
MB-RF127	TEM	gb|AAQ93490.1|ARO:3000985|TEM-123	TEM beta-lactamase (class a) [ARO:3000014]	660.3
MB-RF034	ClassA	gb|AAQ93490.1|ARO:3000985|TEM-123	Class A beta-lactamase [ARO:3000078]	464.3
MB-RF002	AAC3	gb|AAA25334.1|ARO:3002543|AAC(3)-IXa	Aminoglycoside Acetyltransferase (AAC3) [ARO:3000322]	386.7
MB-RF003	AAC3-I	gb|AAA25334.1|ARO:3002543|AAC(3)-IXa	Aminoglycoside Acetyltransferase (AAC3-I) [ARO:3001205]	386.7
MB-RF011	Aminoglycoside	gb|AAA25334.1|ARO:3002543|AAC(3)-IXa	Determinant of Aminoglycoside Resistance	67.6
MB-RF101	OXA-cluster8	gb|ADI58617.1|ARO:3001657|OXA-173	OXA beta-lactamase (cluster 8), part of ClassD beta-lactamase [ARO:3000017]	613.7
MB-RF093	OXA	gb|ADI58617.1|ARO:3001657|OXA-173	OXA beta-lactamase, part of ClassD beta-lactamase [ARO:3000017]	410.3
MB-RF037	ClassD	gb|ADI58617.1|ARO:3001657|OXA-173	Class D beta-lactamases [ARO:3000075;ARO:3000017]	400.7
MB-RF048	CTX-M	gb|ABP04245.1|ARO:3001923|CTX-M-62	CTX-M beta-lactamase (class a) [ARO:3000016]	627.1
MB-RF034	ClassA	gb|ABP04245.1|ARO:3001923|CTX-M-62	Class A beta-lactamase [ARO:3000078]	390.8
MB-RF127	TEM	gb|AAM28884.1|ARO:3000971|TEM-108	TEM beta-lactamase (class a) [ARO:3000014]	661.5
MB-RF034	ClassA	gb|AAM28884.1|ARO:3000971|TEM-108	Class A beta-lactamase [ARO:3000078]	463.6
MB-RF048	CTX-M	gb|AAL02127.1|ARO:3001878|CTX-M-15	CTX-M beta-lactamase (class a) [ARO:3000016]	627.9
MB-RF034	ClassA	gb|AAL02127.1|ARO:3001878|CTX-M-15	Class A beta-lactamase [ARO:3000078]	391.6
MB-RF115	SHV	gb|AFQ23969.1|ARO:3001202|SHV-163	SHV related beta-lactamase (class a)	665.7
MB-RF114	SHV-LEN	gb|AFQ23969.1|ARO:3001202|SHV-163	A grouping of the related SHV and LEN beta-lactamases (class a) [ARO:3000096]	660.4
MB-RF113	SHV-LEN-OKP	gb|AFQ23969.1|ARO:3001202|SHV-163	A grouping of the related SHV, LEN, and OKP beta-lactamases (class a) [ARO:3000096]	655.0
MB-RF034	ClassA	gb|AFQ23969.1|ARO:3001202|SHV-163	Class A beta-lactamase [ARO:3000078]	462.8
MB-RF143	Tetracycline_Resistance_Ribosomal_Protection_Protein	gb|AAF01499.1|ARO:3000193|tetT	tetracycline resistance ribosomal protection protein: protect RNA-polymerase from tetracycline inhibition [ARO:0000002]	966.2
MB-RF067	KPC	gb|AGJ01154.1|ARO:3002327|KPC-17	Klebsiella pneumoniae carbapenem resistant (KPC) beta-lactamases (class a) [ARO:3000059]	683.5
MB-RF034	ClassA	gb|AGJ01154.1|ARO:3002327|KPC-17	Class A beta-lactamase [ARO:3000078]	363.0
MB-RF030	CARB	gb|AIL92327.1|ARO:3003174|CARB-18	CARB-PSE beta-lactamases (class a) [ARO:3000091;ARO:3000092]	506.5
