Protein identifier	Gene symbol	Sequence name	Scope	Element type	Element subtype	Class	Subclass	Method	Target length	Reference sequence length	% Coverage of reference sequence	% Identity to reference sequence	Alignment length	Accession of closest sequence	Name of closest sequence	HMM id	HMM description
MEG_796|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	aadA1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1	core	AMR	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTP	264	263	100.00	100.00	263	WP_071846253.1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1	NF033126.1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1
MEG_797|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	aadA1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1	core	AMR	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTP	264	263	100.00	100.00	263	WP_001910823.1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1	NF033126.1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1
MEG_798|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	aadA1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1	core	AMR	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTP	264	263	100.00	100.00	263	WP_001682441.1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1	NF033126.1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1
MEG_799|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	aadA1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1	core	AMR	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTP	264	263	100.00	100.00	263	WP_071846342.1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1	NF033126.1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1
MEG_79|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME	aac(6')-I	AAC(6')-Ighjkrstuvwx family aminoglycoside N-acetyltransferase	core	AMR	AMR	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN/TOBRAMYCIN	EXACTP	147	146	100.00	100.00	146	WP_005184197.1	AAC(6')-Ighjkrstuvwx family aminoglycoside N-acetyltransferase	NF000224.3	AAC(6')-Ighjkrstuvwx family aminoglycoside N-acetyltransferase
MEG_800|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	aadA1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1	core	AMR	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTP	264	263	100.00	100.00	263	WP_071846243.1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1	NF033126.1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1
MEG_801|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	aadA1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1	core	AMR	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTP	264	263	100.00	100.00	263	WP_032492580.1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1	NF033126.1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1
MEG_802|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	aadA1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1	core	AMR	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTP	264	263	100.00	100.00	263	WP_071846339.1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1	NF033126.1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1
MEG_803|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	aadA1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1	core	AMR	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTP	264	263	100.00	100.00	263	WP_071846338.1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1	NF033126.1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1
MEG_804|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	aadA1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1	core	AMR	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTP	264	263	100.00	100.00	263	WP_071846357.1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1	NF033126.1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1
MEG_805|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	aadA1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1	core	AMR	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTP	264	263	100.00	100.00	263	WP_071846220.1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1	NF033126.1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1
MEG_806|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	aadA1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1	core	AMR	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTP	264	263	100.00	100.00	263	WP_071846272.1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1	NF033126.1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1
MEG_807|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	aadA1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1	core	AMR	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTP	264	263	100.00	100.00	263	WP_071846270.1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1	NF033126.1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1
MEG_808|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	aadA12	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA12	core	AMR	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTP	264	263	100.00	100.00	263	WP_071846268.1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA12	NF012157.0	ANT(3'')-I family aminoglycoside nucleotidyltransferase
MEG_809|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	aadA1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1	core	AMR	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTP	264	263	100.00	100.00	263	WP_071846304.1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1	NF033126.1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1
MEG_80|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME	aac(6')-I	AAC(6')-Ighjkrstuvwx family aminoglycoside N-acetyltransferase	core	AMR	AMR	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN/TOBRAMYCIN	EXACTP	147	146	100.00	100.00	146	WP_004801433.1	AAC(6')-Ighjkrstuvwx family aminoglycoside N-acetyltransferase	NF000224.3	AAC(6')-Ighjkrstuvwx family aminoglycoside N-acetyltransferase
MEG_810|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	aadA1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1	core	AMR	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTP	264	263	100.00	100.00	263	WP_032490440.1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1	NF033126.1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1
MEG_811|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	aadA1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1	core	AMR	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTP	264	263	100.00	100.00	263	WP_071846223.1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1	NF033126.1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1
MEG_812|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	aadA1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1	core	AMR	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTP	264	263	100.00	100.00	263	WP_071846275.1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1	NF033126.1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1
MEG_813|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	aadA6	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA6	core	AMR	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTP	282	281	100.00	100.00	281	WP_071846298.1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA6	NF012157.0	ANT(3'')-I family aminoglycoside nucleotidyltransferase
MEG_814|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	aadA2	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA2	core	AMR	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTP	264	263	100.00	100.00	263	WP_071846319.1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA2	NF012157.0	ANT(3'')-I family aminoglycoside nucleotidyltransferase
MEG_815|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	ant(3'')-Ia	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA	core	AMR	AMR	AMINOGLYCOSIDE	STREPTOMYCIN/SPECTINOMYCIN	EXACTP	264	263	100.00	100.00	263	WP_071846264.1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA	NF012157.0	ANT(3'')-I family aminoglycoside nucleotidyltransferase
MEG_816|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	aadA11	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA11	core	AMR	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTP	282	281	100.00	100.00	281	WP_063840415.1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA11	NF012157.0	ANT(3'')-I family aminoglycoside nucleotidyltransferase
MEG_817|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	aadA6	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA6	core	AMR	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTP	282	281	100.00	100.00	281	WP_071846362.1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA6	NF012157.0	ANT(3'')-I family aminoglycoside nucleotidyltransferase
MEG_818|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	aadA6	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA6	core	AMR	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTP	282	281	100.00	100.00	281	WP_071846297.1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA6	NF012157.0	ANT(3'')-I family aminoglycoside nucleotidyltransferase
MEG_819|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	aadA6	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA6	core	AMR	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTP	282	281	100.00	100.00	281	WP_063840454.1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA6	NF012157.0	ANT(3'')-I family aminoglycoside nucleotidyltransferase
MEG_81|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME	aac(6')-I	AAC(6')-Ighjkrstuvwx family aminoglycoside N-acetyltransferase	core	AMR	AMR	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN/TOBRAMYCIN	EXACTP	147	146	100.00	100.00	146	WP_005202238.1	AAC(6')-Ighjkrstuvwx family aminoglycoside N-acetyltransferase	NF000224.3	AAC(6')-Ighjkrstuvwx family aminoglycoside N-acetyltransferase
MEG_820|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	aadA6	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA6	core	AMR	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTP	264	263	100.00	100.00	263	WP_044067522.1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA6	NF012157.0	ANT(3'')-I family aminoglycoside nucleotidyltransferase
MEG_821|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	aadA7	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA7	core	AMR	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTP	266	265	100.00	100.00	265	WP_070342356.1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA7	NF012157.0	ANT(3'')-I family aminoglycoside nucleotidyltransferase
MEG_822|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	aadA7	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA7	core	AMR	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTP	266	265	100.00	100.00	265	WP_063840456.1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA7	NF012157.0	ANT(3'')-I family aminoglycoside nucleotidyltransferase
MEG_823|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	aadA7	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA7	core	AMR	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTP	266	265	100.00	100.00	265	WP_010794258.1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA7	NF012157.0	ANT(3'')-I family aminoglycoside nucleotidyltransferase
MEG_824|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	aadA7	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA7	core	AMR	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTP	266	265	100.00	100.00	265	WP_071846326.1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA7	NF012157.0	ANT(3'')-I family aminoglycoside nucleotidyltransferase
MEG_825|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	aadA10	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA10	core	AMR	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTP	282	281	100.00	100.00	281	WP_070342359.1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA10	NF012157.0	ANT(3'')-I family aminoglycoside nucleotidyltransferase
MEG_826|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	ant(3'')-IIa	aminoglycoside nucleotidyltransferase ANT(3'')-IIa	core	AMR	AMR	AMINOGLYCOSIDE	STREPTOMYCIN/SPECTINOMYCIN	EXACTP	263	262	100.00	100.00	262	WP_014208115.1	aminoglycoside nucleotidyltransferase ANT(3'')-IIa	NF033220.1	ANT(3'')-II family aminoglycoside nucleotidyltransferase
MEG_827|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	aadA5	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA5	core	AMR	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTP	263	262	100.00	100.00	262	WP_011342946.1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA5	NF012157.0	ANT(3'')-I family aminoglycoside nucleotidyltransferase
MEG_828|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	aadA5	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA5	core	AMR	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTP	263	262	100.00	100.00	262	WP_070342362.1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA5	NF012157.0	ANT(3'')-I family aminoglycoside nucleotidyltransferase
MEG_829|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	aadA5	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA5	core	AMR	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTP	263	262	100.00	100.00	262	WP_071846381.1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA5	NF012157.0	ANT(3'')-I family aminoglycoside nucleotidyltransferase
MEG_82|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME	aac(6')-I	AAC(6')-Ighjkrstuvwx family aminoglycoside N-acetyltransferase	core	AMR	AMR	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN/TOBRAMYCIN	EXACTP	147	146	100.00	100.00	146	WP_071846216.1	AAC(6')-Ighjkrstuvwx family aminoglycoside N-acetyltransferase	NF000224.3	AAC(6')-Ighjkrstuvwx family aminoglycoside N-acetyltransferase
MEG_830|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	aadA5	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA5	core	AMR	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTP	263	262	100.00	100.00	262	WP_071846286.1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA5	NF012157.0	ANT(3'')-I family aminoglycoside nucleotidyltransferase
MEG_831|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	aadA5	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA5	core	AMR	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTP	263	262	100.00	100.00	262	WP_071846356.1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA5	NF012157.0	ANT(3'')-I family aminoglycoside nucleotidyltransferase
MEG_832|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	aadA5	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA5	core	AMR	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTP	263	262	100.00	100.00	262	WP_060512885.1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA5	NF012157.0	ANT(3'')-I family aminoglycoside nucleotidyltransferase
MEG_833|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	aadA5	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA5	core	AMR	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTP	263	262	100.00	100.00	262	WP_071846257.1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA5	NF012157.0	ANT(3'')-I family aminoglycoside nucleotidyltransferase
MEG_834|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	aadA5	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA5	core	AMR	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTP	263	262	100.00	100.00	262	WP_070342371.1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA5	NF012157.0	ANT(3'')-I family aminoglycoside nucleotidyltransferase
MEG_835|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	ant(3'')-IIc	aminoglycoside nucleotidyltransferase ANT(3'')-IIc	core	AMR	AMR	AMINOGLYCOSIDE	STREPTOMYCIN/SPECTINOMYCIN	EXACTP	263	262	100.00	100.00	262	WP_005001597.1	aminoglycoside nucleotidyltransferase ANT(3'')-IIc	NF033220.1	ANT(3'')-II family aminoglycoside nucleotidyltransferase
MEG_836|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	ant(3'')-IIc	aminoglycoside nucleotidyltransferase ANT(3'')-IIc	core	AMR	AMR	AMINOGLYCOSIDE	STREPTOMYCIN/SPECTINOMYCIN	EXACTP	263	262	100.00	100.00	262	WP_004758588.1	aminoglycoside nucleotidyltransferase ANT(3'')-IIc	NF033220.1	ANT(3'')-II family aminoglycoside nucleotidyltransferase
MEG_837|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	aadA2	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA2	core	AMR	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTP	264	263	100.00	100.00	263	WP_140423280.1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA2	NF012157.0	ANT(3'')-I family aminoglycoside nucleotidyltransferase
MEG_838|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	aadA2	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA2	core	AMR	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTP	264	263	100.00	100.00	263	WP_140423279.1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA2	NF012157.0	ANT(3'')-I family aminoglycoside nucleotidyltransferase
MEG_839|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	aadA3	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA3	core	AMR	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTP	264	263	100.00	100.00	263	WP_071846278.1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA3	NF033127.1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA3
MEG_83|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME	aac(6')-I	aminoglycoside 6'-N-acetyltransferase	core	AMR	AMR	AMINOGLYCOSIDE	AMINOGLYCOSIDE	EXACTP	183	182	100.00	100.00	182	WP_016628216.1	aminoglycoside 6'-N-acetyltransferase	NF000165.3	aminoglycoside 6'-N-acetyltransferase
MEG_840|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	aadA2	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA2	core	AMR	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTP	264	263	100.00	100.00	263	WP_071846248.1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA2	NF012157.0	ANT(3'')-I family aminoglycoside nucleotidyltransferase
MEG_841|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	aadA8	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA8	core	AMR	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTP	264	263	100.00	100.00	263	WP_071846324.1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA8	NF012157.0	ANT(3'')-I family aminoglycoside nucleotidyltransferase
MEG_842|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	aadA2	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA2	core	AMR	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTP	264	263	100.00	100.00	263	WP_071846273.1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA2	NF012157.0	ANT(3'')-I family aminoglycoside nucleotidyltransferase
MEG_843|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	aadA1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1	core	AMR	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTP	264	263	100.00	100.00	263	WP_071846233.1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1	NF033126.1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1
MEG_844|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	aadA1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1	core	AMR	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTP	264	263	100.00	100.00	263	WP_071846206.1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1	NF033126.1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1
MEG_845|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	aadA1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1	core	AMR	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTP	264	263	100.00	100.00	263	WP_071846252.1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1	NF033126.1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1
MEG_846|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	aadA1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1	core	AMR	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTP	264	263	100.00	100.00	263	WP_040120354.1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1	NF033126.1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1
MEG_847|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	aadA1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1	core	AMR	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTP	264	263	100.00	100.00	263	WP_058664416.1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1	NF033126.1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1
MEG_848|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	aadA1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1	core	AMR	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTP	264	263	100.00	100.00	263	WP_032492486.1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1	NF033126.1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1
MEG_849|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	aadA1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1	core	AMR	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTP	264	263	100.00	100.00	263	WP_071846250.1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1	NF033126.1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1
MEG_84|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME	aac(6')-I	aminoglycoside 6'-N-acetyltransferase	core	AMR	AMR	AMINOGLYCOSIDE	AMINOGLYCOSIDE	EXACTP	183	182	100.00	100.00	182	WP_002289795.1	aminoglycoside 6'-N-acetyltransferase	NF000165.3	aminoglycoside 6'-N-acetyltransferase
